X [s],R BICEPS BRACHII: EMG 1 [V],R BICEPS BRACHII: EMG 1->filter (FilterSlidingRMS27) [V]
1.958431e+001,3.435874e-004,6.488705e-004
1.958478e+001,2.870222e-005,6.489571e-004
1.958524e+001,-5.956970e-004,6.488900e-004
1.958571e+001,-1.151614e-003,6.493541e-004
1.958617e+001,-1.207340e-003,6.512290e-004
1.958664e+001,-7.434043e-004,6.533049e-004
1.958710e+001,-5.052262e-005,6.540918e-004
1.958757e+001,4.750133e-004,6.540928e-004
1.958803e+001,6.255741e-004,6.544031e-004
1.958850e+001,4.882735e-004,6.549511e-004
1.958897e+001,1.831235e-004,6.552868e-004
1.958943e+001,-2.287785e-004,6.553344e-004
1.958990e+001,-5.627985e-004,6.553926e-004
1.959036e+001,-6.111391e-004,6.557970e-004
1.959083e+001,-5.349355e-004,6.562943e-004
1.959129e+001,-4.708171e-004,6.566977e-004
1.959176e+001,-2.999466e-004,6.569995e-004
1.959222e+001,1.795987e-005,6.570457e-004
1.959269e+001,3.932708e-004,6.568594e-004
1.959316e+001,7.017777e-004,6.568332e-004
1.959362e+001,8.796979e-004,6.573702e-004
1.959409e+001,8.899367e-004,6.584345e-004
1.959455e+001,7.450828e-004,6.594466e-004
1.959502e+001,5.362783e-004,6.592656e-004
1.959548e+001,3.425803e-004,6.578985e-004
1.959595e+001,1.717098e-004,6.567176e-004
1.959641e+001,8.896010e-006,6.564558e-004
1.959688e+001,-1.109483e-004,6.563909e-004
1.959734e+001,-1.445182e-004,6.554422e-004
1.959781e+001,-1.455253e-004,6.533057e-004
1.959828e+001,-1.962158e-004,6.508233e-004
1.959874e+001,-2.794690e-004,6.491896e-004
1.959921e+001,-3.096818e-004,6.486092e-004
1.959967e+001,-2.717479e-004,6.485516e-004
1.960014e+001,-2.099794e-004,6.486357e-004
1.960060e+001,-1.549249e-004,6.486698e-004
1.960107e+001,-1.371328e-004,6.484832e-004
1.960153e+001,-1.566033e-004,6.480995e-004
1.960200e+001,-1.824521e-004,6.477240e-004
1.960247e+001,-1.673457e-004,6.475213e-004
1.960293e+001,-1.169909e-004,6.474016e-004
1.960340e+001,-7.704280e-005,6.472352e-004
1.960386e+001,-6.495765e-005,6.470495e-004
1.960433e+001,-6.529335e-005,6.469270e-004
1.960479e+001,-1.589532e-004,6.468918e-004
1.960526e+001,-3.696040e-004,6.469280e-004
1.960572e+001,-5.416495e-004,6.470545e-004
1.960619e+001,-5.909972e-004,6.472287e-004
1.960666e+001,-5.193255e-004,6.473686e-004
1.960712e+001,-3.281453e-004,6.474657e-004
1.960759e+001,-4.582284e-005,6.474799e-004
1.960805e+001,2.442206e-004,6.474438e-004
1.960852e+001,3.481193e-004,6.475265e-004
1.960898e+001,1.460288e-005,6.476992e-004
1.960945e+001,-5.252003e-004,6.476903e-004
1.960991e+001,-7.212482e-004,6.480594e-004
1.961038e+001,-4.268406e-004,6.486867e-004
1.961084e+001,8.543526e-005,6.484992e-004
1.961131e+001,5.215076e-004,6.477200e-004
1.961178e+001,7.276264e-004,6.473825e-004
1.961224e+001,6.705577e-004,6.476243e-004
1.961271e+001,4.422828e-004,6.478593e-004
1.961317e+001,3.810178e-005,6.479622e-004
1.961364e+001,-5.221790e-004,6.479631e-004
1.961410e+001,-1.158495e-003,6.481334e-004
1.961457e+001,-1.647105e-003,6.498194e-004
1.961503e+001,-1.902907e-003,6.536816e-004
1.961550e+001,-2.011170e-003,6.586404e-004
1.961597e+001,-1.730022e-003,6.636797e-004
1.961643e+001,-8.226291e-004,6.672736e-004
1.961690e+001,5.701839e-004,6.681114e-004
1.961736e+001,1.948897e-003,6.684563e-004
1.961783e+001,2.969757e-003,6.728123e-004
1.961829e+001,3.489082e-003,6.830939e-004
1.961876e+001,3.423957e-003,6.975051e-004
1.961922e+001,2.823056e-003,7.115440e-004
1.961969e+001,1.971725e-003,7.211888e-004
1.962016e+001,1.193576e-003,7.259977e-004
1.962062e+001,6.376593e-004,7.278123e-004
1.962109e+001,2.660411e-004,7.283194e-004
1.962155e+001,-6.395056e-005,7.283649e-004
1.962202e+001,-4.483253e-004,7.283161e-004
1.962248e+001,-7.816739e-004,7.285274e-004
1.962295e+001,-9.194781e-004,7.292802e-004
1.962341e+001,-8.650950e-004,7.303467e-004
1.962388e+001,-7.064774e-004,7.312939e-004
1.962434e+001,-5.040513e-004,7.319218e-004
1.962481e+001,-3.076677e-004,7.322274e-004
1.962528e+001,-1.596246e-004,7.323104e-004
1.962574e+001,-8.896010e-005,7.322880e-004
1.962621e+001,-9.550622e-005,7.322219e-004
1.962667e+001,-1.629816e-004,7.319524e-004
1.962714e+001,-2.700694e-004,7.309454e-004
1.962760e+001,-3.925994e-004,7.289949e-004
1.962807e+001,-4.735027e-004,7.268678e-004
1.962853e+001,-4.651102e-004,7.257322e-004
1.962900e+001,-3.842069e-004,7.256576e-004
1.962947e+001,-3.143816e-004,7.258434e-004
1.962993e+001,-3.069963e-004,7.259267e-004
1.963040e+001,-3.301595e-004,7.259020e-004
1.963086e+001,-3.407340e-004,7.257194e-004
1.963133e+001,-3.466087e-004,7.254166e-004
1.963179e+001,-3.472801e-004,7.250548e-004
1.963226e+001,-3.232776e-004,7.245271e-004
1.963272e+001,-2.626841e-004,7.237184e-004
1.963319e+001,-1.707027e-004,7.227563e-004
1.963366e+001,-8.476387e-005,7.219831e-004
1.963412e+001,-2.803082e-005,7.215606e-004
1.963459e+001,7.553216e-006,7.213940e-004
1.963505e+001,3.105211e-005,7.213547e-004
1.963552e+001,2.702373e-005,7.213559e-004
1.963598e+001,-2.500954e-005,7.211537e-004
1.963645e+001,-1.075914e-004,7.194040e-004
1.963691e+001,-1.643244e-004,7.141921e-004
1.963738e+001,-1.542535e-004,7.070096e-004
1.963784e+001,-1.028916e-004,7.021232e-004
1.963831e+001,-6.260777e-005,7.008988e-004
1.963878e+001,-4.750134e-005,7.008469e-004
1.963924e+001,-4.179446e-005,6.987227e-004
1.963971e+001,-4.078737e-005,6.935641e-004
1.964017e+001,-5.186542e-005,6.870460e-004
1.964064e+001,-7.267872e-005,6.820494e-004
1.964110e+001,-9.903105e-005,6.797132e-004
1.964157e+001,-1.129625e-004,6.790041e-004
1.964203e+001,-1.102770e-004,6.788712e-004
1.964250e+001,-1.158160e-004,6.788799e-004
1.964297e+001,-1.384756e-004,6.788639e-004
1.964343e+001,-1.472038e-004,6.786081e-004
1.964390e+001,-1.237049e-004,6.779912e-004
1.964436e+001,-7.402152e-005,6.772624e-004
1.964483e+001,-1.695277e-005,6.768063e-004
1.964529e+001,1.191730e-005,6.767192e-004
1.964576e+001,-9.416342e-005,6.766919e-004
1.964622e+001,-3.526513e-004,6.764145e-004
1.964669e+001,-5.450065e-004,6.760944e-004
1.964716e+001,-5.386282e-004,6.760873e-004
1.964762e+001,-3.367056e-004,6.762853e-004
1.964809e+001,-1.527428e-005,6.764095e-004
1.964855e+001,3.315023e-004,6.763983e-004
1.964902e+001,6.188601e-004,6.764460e-004
1.964948e+001,7.037919e-004,6.767995e-004
1.964995e+001,5.852903e-004,6.773047e-004
1.965041e+001,4.066987e-004,6.776245e-004
1.965088e+001,3.046464e-004,6.777141e-004
1.965134e+001,2.979324e-004,6.777047e-004
1.965181e+001,3.539941e-004,6.776838e-004
1.965228e+001,4.301976e-004,6.777208e-004
1.965274e+001,4.818952e-004,6.778791e-004
1.965321e+001,4.738384e-004,6.781480e-004
1.965367e+001,3.221027e-004,6.784368e-004
1.965414e+001,2.803082e-005,6.785745e-004
1.965460e+001,-1.915160e-004,6.785756e-004
1.965507e+001,-2.096437e-004,6.786246e-004
1.965553e+001,-8.342107e-005,6.786829e-004
1.965600e+001,5.488670e-005,6.786925e-004
1.965647e+001,1.307546e-004,6.786931e-004
1.965693e+001,1.613031e-004,6.787041e-004
1.965740e+001,1.807736e-004,6.787095e-004
1.965786e+001,2.064546e-004,6.787042e-004
1.965833e+001,2.381781e-004,6.787069e-004
1.965879e+001,2.526131e-004,6.787392e-004
1.965926e+001,2.348211e-004,6.788006e-004
1.965972e+001,1.723812e-004,6.788680e-004
1.966019e+001,1.829557e-005,6.789080e-004
1.966066e+001,-1.955444e-004,6.788839e-004
1.966112e+001,-3.647364e-004,6.786163e-004
1.966159e+001,-4.825666e-004,6.779993e-004
1.966205e+001,-5.023728e-004,6.775761e-004
1.966252e+001,-4.728313e-004,6.775587e-004
1.966298e+001,-7.583429e-004,6.777589e-004
1.966345e+001,-1.669261e-003,6.785387e-004
1.966391e+001,-2.635401e-003,6.823305e-004
1.966438e+001,-2.835477e-003,6.915891e-004
1.966484e+001,-2.025101e-003,7.019740e-004
1.966531e+001,-5.141223e-004,7.067950e-004
1.966578e+001,1.213718e-003,7.063655e-004
1.966624e+001,2.554498e-003,7.075199e-004
1.966671e+001,3.273564e-003,7.153929e-004
1.966717e+001,3.278264e-003,7.286805e-004
1.966764e+001,2.625666e-003,7.418870e-004
1.966810e+001,1.617899e-003,7.502246e-004
1.966857e+001,6.450446e-004,7.533305e-004
1.966903e+001,-1.661708e-005,7.538000e-004
1.966950e+001,-3.210956e-004,7.537935e-004
1.966997e+001,-3.842069e-004,7.539208e-004
1.967043e+001,-2.771191e-004,7.541004e-004
1.967090e+001,-1.008774e-004,7.541864e-004
1.967136e+001,-9.483482e-005,7.541771e-004
1.967183e+001,-3.039750e-004,7.541449e-004
1.967229e+001,-4.348974e-004,7.541949e-004
1.967276e+001,-3.318379e-004,7.543577e-004
1.967322e+001,-1.055772e-004,7.544258e-004
1.967369e+001,7.905699e-005,7.543341e-004
1.967416e+001,1.723812e-004,7.541343e-004
1.967462e+001,2.059510e-004,7.538917e-004
1.967509e+001,1.834592e-004,7.537286e-004
1.967555e+001,8.174258e-005,7.536805e-004
1.967602e+001,-6.663615e-005,7.536704e-004
1.967648e+001,-1.854734e-004,7.536754e-004
1.967695e+001,-2.312963e-004,7.537146e-004
1.967741e+001,-2.393530e-004,7.537801e-004
1.967788e+001,-2.868544e-004,7.537457e-004
1.967834e+001,-3.781643e-004,7.535758e-004
1.967881e+001,-4.449683e-004,7.535478e-004
1.967928e+001,-4.506752e-004,7.537769e-004
1.967974e+001,-3.957885e-004,7.538799e-004
1.968021e+001,-3.009537e-004,7.533353e-004
1.968067e+001,-2.730907e-004,7.523837e-004
1.968114e+001,-4.489967e-004,7.517231e-004
1.968160e+001,-6.490730e-004,7.516522e-004
1.968207e+001,-6.416877e-004,7.520838e-004
1.968253e+001,-4.594034e-004,7.525890e-004
1.968300e+001,-3.180743e-004,7.528239e-004
1.968347e+001,-4.453040e-004,7.528444e-004
1.968393e+001,-7.232624e-004,7.529459e-004
1.968440e+001,-7.603571e-004,7.534830e-004
1.968486e+001,-4.342260e-004,7.541543e-004
1.968533e+001,9.047074e-005,7.543730e-004
1.968579e+001,5.322499e-004,7.543410e-004
1.968626e+001,6.255741e-004,7.545377e-004
1.968672e+001,4.557107e-004,7.547356e-004
1.968719e+001,2.213931e-004,7.545167e-004
1.968766e+001,-8.896010e-006,7.534418e-004
1.968812e+001,-6.814679e-005,7.513972e-004
1.968859e+001,1.690242e-004,7.494821e-004
1.968905e+001,5.549096e-004,7.484677e-004
1.968952e+001,7.944304e-004,7.485906e-004
1.968998e+001,5.339285e-004,7.493343e-004
1.969045e+001,-6.495765e-005,7.486874e-004
1.969091e+001,-4.714885e-004,7.459354e-004
1.969138e+001,-4.916304e-004,7.421658e-004
1.969184e+001,-2.104829e-004,7.386036e-004
1.969231e+001,2.655375e-004,7.359993e-004
1.969278e+001,7.799954e-004,7.346351e-004
1.969324e+001,1.143557e-003,7.347998e-004
1.969371e+001,1.203647e-003,7.363092e-004
1.969417e+001,9.726863e-004,7.381369e-004
1.969464e+001,5.920043e-004,7.392464e-004
1.969510e+001,1.085985e-004,7.393166e-004
1.969557e+001,-5.950255e-004,7.387622e-004
1.969603e+001,-1.444343e-003,7.387899e-004
1.969650e+001,-2.072099e-003,7.412769e-004
1.969697e+001,-2.130678e-003,7.466443e-004
1.969743e+001,-1.623606e-003,7.522665e-004
1.969790e+001,-7.393759e-004,7.554560e-004
1.969836e+001,2.472419e-004,7.560754e-004
1.969883e+001,9.673152e-004,7.561505e-004
1.969929e+001,1.224460e-003,7.572387e-004
1.969976e+001,1.049897e-003,7.590050e-004
1.970022e+001,7.413901e-004,7.603429e-004
1.970069e+001,6.108034e-004,7.610072e-004
1.970116e+001,7.007706e-004,7.614096e-004
1.970162e+001,8.773480e-004,7.619332e-004
1.970209e+001,1.062653e-003,7.628298e-004
1.970255e+001,1.156649e-003,7.642068e-004
1.970302e+001,1.049897e-003,7.656104e-004
1.970348e+001,7.729458e-004,7.657607e-004
1.970395e+001,4.704814e-004,7.643397e-004
1.970441e+001,2.213931e-004,7.625422e-004
1.970488e+001,4.145876e-005,7.615497e-004
1.970534e+001,-7.670710e-005,7.614531e-004
1.970581e+001,-1.710384e-004,7.611927e-004
1.970628e+001,-2.875258e-004,7.597859e-004
1.970674e+001,-4.211337e-004,7.575402e-004
1.970721e+001,-5.147936e-004,7.558276e-004
1.970767e+001,-5.458457e-004,7.554301e-004
1.970814e+001,-5.742122e-004,7.557148e-004
1.970860e+001,-6.484016e-004,7.561209e-004
1.970907e+001,-7.094988e-004,7.566354e-004
1.970953e+001,-7.081560e-004,7.572500e-004
1.971000e+001,-6.302739e-004,7.577992e-004
1.971047e+001,-4.688029e-004,7.577659e-004
1.971093e+001,-2.425422e-004,7.563476e-004
1.971140e+001,-2.735943e-005,7.537741e-004
1.971186e+001,8.140688e-005,7.516433e-004
1.971233e+001,5.186542e-005,7.509598e-004
1.971279e+001,-1.049058e-004,7.509618e-004
1.971326e+001,-3.999847e-004,7.502084e-004
1.971372e+001,-7.141985e-004,7.482918e-004
1.971419e+001,-8.961471e-004,7.462905e-004
1.971466e+001,-8.629130e-004,7.454142e-004
1.971512e+001,-6.319524e-004,7.456039e-004
1.971559e+001,-3.116960e-004,7.460685e-004
1.971605e+001,3.189136e-006,7.455643e-004
1.971652e+001,2.422065e-004,7.418391e-004
1.971698e+001,3.838712e-004,7.344006e-004
1.971745e+001,4.402685e-004,7.269809e-004
1.971791e+001,4.355688e-004,7.239890e-004
1.971838e+001,4.103914e-004,7.242197e-004
1.971884e+001,3.697719e-004,7.218184e-004
1.971931e+001,2.945754e-004,7.147586e-004
1.971978e+001,1.972229e-004,7.062352e-004
1.972024e+001,1.280690e-004,7.001027e-004
1.972071e+001,1.062486e-004,6.973692e-004
1.972117e+001,9.919890e-005,6.966183e-004
1.972164e+001,7.670710e-005,6.964810e-004
1.972210e+001,7.234302e-005,6.964458e-004
1.972257e+001,1.079271e-004,6.964293e-004
1.972303e+001,9.584192e-005,6.964360e-004
1.972350e+001,1.997406e-005,6.960873e-004
1.972397e+001,-5.925078e-005,6.945796e-004
1.972443e+001,-8.291753e-005,6.917991e-004
1.972490e+001,-6.898604e-005,6.891614e-004
1.972536e+001,-6.327916e-005,6.878981e-004
1.972583e+001,-6.227207e-005,6.877607e-004
1.972629e+001,-4.783703e-005,6.876080e-004
1.972676e+001,-3.172351e-005,6.866738e-004
1.972722e+001,-5.455100e-005,6.851674e-004
1.972769e+001,-1.111162e-004,6.838197e-004
1.972816e+001,-1.525750e-004,6.831262e-004
1.972862e+001,-1.545892e-004,6.830099e-004
1.972909e+001,-1.280690e-004,6.830405e-004
1.972955e+001,-9.584192e-005,6.829735e-004
1.973002e+001,-6.730755e-005,6.828612e-004
1.973048e+001,-3.994812e-005,6.827698e-004
1.973095e+001,-2.769513e-005,6.826990e-004
1.973141e+001,-1.102770e-004,6.826558e-004
1.973188e+001,-3.711147e-004,6.826588e-004
1.973234e+001,-6.319524e-004,6.828460e-004
1.973281e+001,-6.829785e-004,6.833888e-004
1.973328e+001,-5.423209e-004,6.840201e-004
1.973374e+001,-2.709087e-004,6.844201e-004
1.973421e+001,-1.007095e-006,6.844969e-004
1.973467e+001,-1.532464e-004,6.843495e-004
1.973514e+001,-6.144961e-004,6.840976e-004
1.973560e+001,-7.496147e-004,6.843192e-004
1.973607e+001,-3.848783e-004,6.848907e-004
1.973653e+001,2.032654e-004,6.850110e-004
1.973700e+001,7.430686e-004,6.850515e-004
1.973747e+001,1.132479e-003,6.858015e-004
1.973793e+001,1.339269e-003,6.875327e-004
1.973840e+001,1.302007e-003,6.899470e-004
1.973886e+001,1.041505e-003,6.922298e-004
1.973933e+001,7.041275e-004,6.936807e-004
1.973979e+001,4.214694e-004,6.943100e-004
1.974026e+001,2.509346e-004,6.944843e-004
1.974072e+001,1.931945e-004,6.944907e-004
1.974119e+001,1.166552e-004,6.944602e-004
1.974166e+001,-4.688029e-004,6.944077e-004
1.974212e+001,-1.502754e-003,6.946427e-004
1.974259e+001,-2.359121e-003,6.975752e-004
1.974305e+001,-2.570611e-003,7.046922e-004
1.974352e+001,-1.981292e-003,7.128679e-004
1.974398e+001,-7.749599e-004,7.176098e-004
1.974445e+001,6.393378e-004,7.183308e-004
1.974491e+001,1.667582e-003,7.188296e-004
1.974538e+001,2.078477e-003,7.222081e-004
1.974584e+001,1.955611e-003,7.274633e-004
1.974631e+001,1.526589e-003,7.321798e-004
1.974678e+001,1.074067e-003,7.350947e-004
1.974724e+001,8.417639e-004,7.365397e-004
1.974771e+001,8.813764e-004,7.374038e-004
1.974817e+001,1.004913e-003,7.383050e-004
1.974864e+001,1.004578e-003,7.394641e-004
1.974910e+001,8.019837e-004,7.406274e-004
1.974957e+001,4.624247e-004,7.413535e-004
1.975003e+001,1.153124e-004,7.415657e-004
1.975050e+001,-1.143053e-004,7.415511e-004
1.975097e+001,-1.858091e-004,7.415557e-004
1.975143e+001,-1.888304e-004,7.415958e-004
1.975190e+001,-2.141756e-004,7.416392e-004
1.975236e+001,-2.566415e-004,7.416957e-004
1.975283e+001,-3.372091e-004,7.417778e-004
1.975329e+001,-5.144579e-004,7.419202e-004
1.975376e+001,-6.933852e-004,7.422472e-004
1.975422e+001,-9.078966e-004,7.428355e-004
1.975469e+001,-1.472877e-003,7.438456e-004
1.975516e+001,-2.139910e-003,7.465286e-004
1.975562e+001,-2.337972e-003,7.521887e-004
1.975609e+001,-1.822675e-003,7.588890e-004
1.975655e+001,-7.648890e-004,7.628725e-004
1.975702e+001,4.818952e-004,7.633382e-004
1.975748e+001,1.492683e-003,7.631982e-004
1.975795e+001,2.015366e-003,7.655640e-004
1.975841e+001,1.954940e-003,7.703526e-004
1.975888e+001,1.429236e-003,7.749495e-004
1.975934e+001,6.544442e-004,7.773642e-004
1.975981e+001,-2.306248e-004,7.776646e-004
1.976028e+001,-9.042039e-004,7.773619e-004
1.976074e+001,-1.127108e-003,7.780651e-004
1.976121e+001,-9.710079e-004,7.794703e-004
1.976167e+001,-6.057679e-004,7.805616e-004
1.976214e+001,-1.406577e-004,7.809795e-004
1.976260e+001,3.214313e-004,7.809586e-004
1.976307e+001,6.618295e-004,7.809662e-004
1.976353e+001,8.068513e-004,7.813058e-004
1.976400e+001,7.380331e-004,7.819158e-004
1.976447e+001,5.114367e-004,7.824632e-004
1.976493e+001,2.556344e-004,7.827358e-004
1.976540e+001,8.979935e-005,7.828052e-004
1.976586e+001,4.129091e-005,7.828120e-004
1.976633e+001,4.548714e-005,7.828103e-004
1.976679e+001,4.817273e-005,7.828121e-004
1.976726e+001,2.568093e-005,7.827652e-004
1.976772e+001,-6.395056e-005,7.822978e-004
1.976819e+001,-2.742657e-004,7.812151e-004
1.976866e+001,-7.326619e-004,7.802273e-004
1.976912e+001,-1.376532e-003,7.804239e-004
1.976959e+001,-1.755535e-003,7.826738e-004
1.977005e+001,-1.556466e-003,7.860853e-004
1.977052e+001,-8.904402e-004,7.881664e-004
1.977098e+001,-9.819181e-005,7.880716e-004
1.977145e+001,5.503776e-004,7.871910e-004
1.977191e+001,9.679866e-004,7.869944e-004
1.977238e+001,1.165881e-003,7.878718e-004
1.977284e+001,1.147921e-003,7.894430e-004
1.977331e+001,9.441520e-004,7.909542e-004
1.977378e+001,6.732433e-004,7.916561e-004
1.977424e+001,4.362402e-004,7.915497e-004
1.977471e+001,2.435492e-004,7.910755e-004
1.977517e+001,-1.728847e-005,7.904754e-004
1.977564e+001,-4.412757e-004,7.899310e-004
1.977610e+001,-9.501945e-004,7.898802e-004
1.977657e+001,-1.331548e-003,7.908820e-004
1.977703e+001,-1.327520e-003,7.929666e-004
1.977750e+001,-8.953079e-004,7.950113e-004
1.977797e+001,-1.851377e-004,7.959481e-004
1.977843e+001,5.691768e-004,7.957813e-004
1.977890e+001,1.130465e-003,7.951778e-004
1.977936e+001,1.379217e-003,7.948808e-004
1.977983e+001,1.282872e-003,7.953493e-004
1.978029e+001,9.478446e-004,7.966470e-004
1.978076e+001,5.745480e-004,7.976784e-004
1.978122e+001,2.992752e-004,7.970398e-004
1.978169e+001,1.273976e-004,7.948241e-004
1.978216e+001,-1.678492e-007,7.921192e-004
1.978262e+001,-1.347829e-004,7.899030e-004
1.978309e+001,-3.862211e-004,7.885014e-004
1.978355e+001,-7.759670e-004,7.877973e-004
1.978402e+001,-1.048554e-003,7.878913e-004
1.978448e+001,-1.043519e-003,7.888752e-004
1.978495e+001,-8.152438e-004,7.901167e-004
1.978541e+001,-4.891127e-004,7.908950e-004
1.978588e+001,-1.613031e-004,7.911508e-004
1.978634e+001,1.179980e-004,7.911389e-004
1.978681e+001,3.049821e-004,7.910937e-004
1.978728e+001,3.749752e-004,7.911578e-004
1.978774e+001,3.264668e-004,7.913111e-004
1.978821e+001,2.019226e-004,7.914348e-004
1.978867e+001,8.241398e-005,7.914312e-004
1.978914e+001,9.567407e-006,7.912901e-004
1.978960e+001,-1.257191e-004,7.911305e-004
1.979007e+001,-3.036393e-004,7.911219e-004
1.979053e+001,-3.855497e-004,7.912132e-004
1.979100e+001,-3.278096e-004,7.912813e-004
1.979147e+001,-1.874876e-004,7.911623e-004
1.979193e+001,-3.541619e-005,7.908773e-004
1.979240e+001,1.144732e-004,7.907173e-004
1.979286e+001,2.017548e-004,7.907295e-004
1.979333e+001,1.535820e-004,7.907062e-004
1.979379e+001,3.978027e-005,7.905423e-004
1.979426e+001,-1.102770e-004,7.903403e-004
1.979472e+001,-1.743954e-004,7.901987e-004
1.979519e+001,-2.803082e-005,7.901430e-004
1.979566e+001,2.442206e-004,7.901143e-004
1.979612e+001,4.792096e-004,7.901844e-004
1.979659e+001,5.168078e-004,7.904380e-004
1.979705e+001,2.818189e-004,7.907072e-004
1.979752e+001,-1.085985e-004,7.907245e-004
1.979798e+001,-4.651102e-004,7.905098e-004
1.979845e+001,-6.672007e-004,7.900766e-004
1.979891e+001,-7.188983e-004,7.888585e-004
1.979938e+001,-6.844892e-004,7.865173e-004
1.979984e+001,-4.714885e-004,7.842229e-004
1.980031e+001,-2.098116e-005,7.830862e-004
1.980078e+001,4.912947e-004,7.829112e-004
1.980124e+001,8.343786e-004,7.830979e-004
1.980171e+001,9.236744e-004,7.832397e-004
1.980217e+001,8.330358e-004,7.830695e-004
1.980264e+001,6.739147e-004,7.826434e-004
1.980310e+001,4.973373e-004,7.823122e-004
1.980357e+001,3.257954e-004,7.823766e-004
1.980403e+001,1.891661e-004,7.824769e-004
1.980450e+001,8.610666e-005,7.821094e-004
1.980497e+001,-1.560998e-005,7.816014e-004
1.980543e+001,-1.190051e-004,7.814124e-004
1.980590e+001,-1.767452e-004,7.814291e-004
1.980636e+001,-1.908446e-004,7.812773e-004
1.980683e+001,-1.846342e-004,7.807635e-004
1.980729e+001,-1.566033e-004,7.800543e-004
1.980776e+001,-1.131304e-004,7.795151e-004
1.980822e+001,-9.953460e-005,7.792584e-004
1.980869e+001,-1.290761e-004,7.791945e-004
1.980916e+001,-1.626459e-004,7.792115e-004
1.980962e+001,-1.549249e-004,7.792192e-004
1.981009e+001,-1.057450e-004,7.791440e-004
1.981055e+001,-5.018692e-005,7.790386e-004
1.981102e+001,-1.829557e-005,7.789956e-004
1.981148e+001,-2.098116e-005,7.789951e-004
1.981195e+001,-9.382772e-005,7.789842e-004
1.981241e+001,-2.170291e-004,7.789728e-004
1.981288e+001,-2.653697e-004,7.790173e-004
1.981334e+001,-1.888304e-004,7.791002e-004
1.981381e+001,-7.267872e-005,7.791424e-004
1.981428e+001,-1.226978e-004,7.791446e-004
1.981474e+001,-6.233921e-004,7.791528e-004
1.981521e+001,-1.461128e-003,7.795822e-004
1.981567e+001,-2.084855e-003,7.819368e-004
1.981614e+001,-2.048096e-003,7.866033e-004
1.981660e+001,-1.383246e-003,7.909499e-004
1.981707e+001,-3.550011e-004,7.927681e-004
1.981753e+001,5.154650e-004,7.927203e-004
1.981800e+001,7.437400e-004,7.929893e-004
1.981847e+001,5.557488e-004,7.936368e-004
1.981893e+001,3.744717e-004,7.939990e-004
1.981940e+001,4.389258e-004,7.941634e-004
1.981986e+001,7.947662e-004,7.943832e-004
1.982033e+001,1.276493e-003,7.950963e-004
1.982079e+001,1.634012e-003,7.969623e-004
1.982126e+001,1.517693e-003,8.000429e-004
1.982172e+001,7.927520e-004,8.026948e-004
1.982219e+001,-2.171969e-004,8.034058e-004
1.982266e+001,-9.172961e-004,8.034550e-004
1.982312e+001,-9.797360e-004,8.044295e-004
1.982359e+001,-4.184482e-004,8.055390e-004
1.982405e+001,4.869307e-004,8.057414e-004
1.982452e+001,1.284886e-003,8.060125e-004
1.982498e+001,1.736065e-003,8.078490e-004
1.982545e+001,1.758892e-003,8.110898e-004
1.982591e+001,1.423194e-003,8.143149e-004
1.982638e+001,9.770504e-004,8.163273e-004
1.982684e+001,6.376593e-004,8.172650e-004
1.982731e+001,4.698100e-004,8.177247e-004
1.982778e+001,3.931029e-004,8.178598e-004
1.982824e+001,2.509346e-004,8.175674e-004
1.982871e+001,-1.008774e-004,8.167986e-004
1.982917e+001,-5.431601e-004,8.157752e-004
1.982964e+001,-8.139010e-004,8.152814e-004
1.983010e+001,-8.471351e-004,8.158453e-004
1.983057e+001,-7.920806e-004,8.166250e-004
1.983103e+001,-7.470970e-004,8.170431e-004
1.983150e+001,-6.423590e-004,8.174524e-004
1.983197e+001,-4.788739e-004,8.178996e-004
1.983243e+001,-3.573510e-004,8.180931e-004
1.983290e+001,-3.533227e-004,8.178636e-004
1.983336e+001,-3.419089e-004,8.173508e-004
1.983383e+001,-2.324712e-004,8.168583e-004
1.983429e+001,-9.852750e-005,8.165644e-004
1.983476e+001,-6.428626e-005,8.164408e-004
1.983522e+001,-1.539178e-004,8.164446e-004
1.983569e+001,-2.116579e-004,8.160669e-004
1.983616e+001,-1.599603e-004,8.146035e-004
1.983662e+001,-7.670710e-005,8.129649e-004
1.983709e+001,2.030976e-005,8.123385e-004
1.983755e+001,1.569390e-004,8.123360e-004
1.983802e+001,3.153887e-004,8.121056e-004
1.983848e+001,4.211337e-004,8.117708e-004
1.983895e+001,3.828641e-004,8.117008e-004
1.983941e+001,1.921874e-004,8.118305e-004
1.983988e+001,-4.179446e-005,8.118128e-004
1.984034e+001,-1.978943e-004,8.114515e-004
1.984081e+001,-2.519417e-004,8.110678e-004
1.984128e+001,-2.420386e-004,8.108121e-004
1.984174e+001,-2.180362e-004,8.106248e-004
1.984221e+001,-2.099794e-004,8.105760e-004
1.984267e+001,-2.079652e-004,8.106263e-004
1.984314e+001,-1.895018e-004,8.104983e-004
1.984360e+001,-1.760739e-004,8.099736e-004
1.984407e+001,-2.804761e-004,8.091193e-004
1.984453e+001,-4.729991e-004,8.082979e-004
1.984500e+001,-5.547418e-004,8.079160e-004
1.984547e+001,-4.476539e-004,8.079393e-004
1.984593e+001,-2.371710e-004,8.080350e-004
1.984640e+001,-4.716563e-005,8.080658e-004
1.984686e+001,6.260777e-005,8.080683e-004
1.984733e+001,6.294347e-005,8.080586e-004
