X [s],L BICEPS BRACHII: EMG 4 [V],L BICEPS BRACHII: EMG 4->filter (FilterSlidingRMS33) [V]
2.565635e+001,-1.393149e-005,1.307438e-005
2.565715e+001,-1.594568e-005,1.306960e-005
2.565794e+001,-1.577783e-005,1.307339e-005
2.565874e+001,-1.426719e-005,1.307142e-005
2.565953e+001,-1.762417e-005,1.306654e-005
2.566032e+001,-1.762417e-005,1.307208e-005
2.566112e+001,-1.695277e-005,1.305799e-005
2.566191e+001,-1.762417e-005,1.304273e-005
2.566271e+001,-1.560998e-005,1.303978e-005
2.566350e+001,-1.426719e-005,1.303374e-005
2.566429e+001,-1.762417e-005,1.302623e-005
2.566509e+001,-1.628138e-005,1.303044e-005
2.566588e+001,-1.359579e-005,1.303432e-005
2.566668e+001,-1.493858e-005,1.303754e-005
2.566747e+001,-1.258869e-005,1.303504e-005
2.566826e+001,-1.460288e-005,1.303504e-005
2.566906e+001,-1.225299e-005,1.304068e-005
2.566985e+001,-1.359579e-005,1.303808e-005
2.567065e+001,-1.560998e-005,1.304612e-005
2.567144e+001,-1.158160e-005,1.307006e-005
2.567224e+001,-1.628138e-005,1.307816e-005
2.567303e+001,-1.762417e-005,1.310790e-005
2.567382e+001,-1.258869e-005,1.313984e-005
2.567462e+001,-1.091020e-005,1.314909e-005
2.567541e+001,-1.023880e-005,1.316136e-005
2.567621e+001,-1.023880e-005,1.316912e-005
2.567700e+001,-8.224612e-006,1.317362e-005
2.567779e+001,-7.217518e-006,1.317362e-005
2.567859e+001,-7.217518e-006,1.316961e-005
2.567938e+001,-9.567407e-006,1.316870e-005
2.568018e+001,-9.567407e-006,1.316791e-005
2.568097e+001,-1.023880e-005,1.316459e-005
2.568176e+001,-1.091020e-005,1.315490e-005
2.568256e+001,-1.158160e-005,1.313169e-005
2.568335e+001,-9.567407e-006,1.312770e-005
2.568415e+001,-1.225299e-005,1.312524e-005
2.568494e+001,-1.359579e-005,1.311991e-005
2.568574e+001,-1.393149e-005,1.313541e-005
2.568653e+001,-1.326009e-005,1.313973e-005
2.568732e+001,-1.158160e-005,1.313022e-005
2.568812e+001,-1.091020e-005,1.313292e-005
2.568891e+001,-1.091020e-005,1.314554e-005
2.568971e+001,-1.292439e-005,1.315938e-005
2.569050e+001,-1.292439e-005,1.317745e-005
2.569129e+001,-1.527428e-005,1.319663e-005
2.569209e+001,-1.426719e-005,1.321960e-005
2.569288e+001,-1.158160e-005,1.322795e-005
2.569368e+001,-1.225299e-005,1.321218e-005
2.569447e+001,-1.426719e-005,1.319563e-005
2.569526e+001,-1.225299e-005,1.318126e-005
2.569606e+001,-9.063859e-006,1.314786e-005
2.569685e+001,-9.567407e-006,1.310779e-005
2.569765e+001,-9.567407e-006,1.305828e-005
2.569844e+001,-1.091020e-005,1.300673e-005
2.569924e+001,-1.225299e-005,1.296383e-005
2.570003e+001,-8.896010e-006,1.293323e-005
2.570082e+001,-8.560311e-006,1.287775e-005
2.570162e+001,-6.881819e-006,1.281937e-005
2.570241e+001,-5.539025e-006,1.276691e-005
2.570321e+001,-8.560311e-006,1.271920e-005
2.570400e+001,-9.567407e-006,1.268329e-005
2.570479e+001,-8.224612e-006,1.264957e-005
2.570559e+001,-1.258869e-005,1.261275e-005
2.570638e+001,-1.057450e-005,1.259646e-005
2.570718e+001,-6.378271e-006,1.256179e-005
2.570797e+001,-6.210422e-006,1.251283e-005
2.570876e+001,-5.706874e-006,1.246161e-005
2.570956e+001,-5.539025e-006,1.241973e-005
2.571035e+001,-1.057450e-005,1.238964e-005
2.571115e+001,-1.258869e-005,1.236851e-005
2.571194e+001,-1.510643e-005,1.235335e-005
2.571274e+001,-1.594568e-005,1.234424e-005
2.571353e+001,-1.762417e-005,1.233225e-005
2.571432e+001,-1.829557e-005,1.234354e-005
2.571512e+001,-1.443504e-005,1.234665e-005
2.571591e+001,-1.527428e-005,1.234210e-005
2.571671e+001,-1.762417e-005,1.235683e-005
2.571750e+001,-1.628138e-005,1.237642e-005
2.571829e+001,-1.493858e-005,1.239424e-005
2.571909e+001,-1.628138e-005,1.241195e-005
2.571988e+001,-1.628138e-005,1.243160e-005
2.572068e+001,-1.628138e-005,1.245381e-005
2.572147e+001,-1.762417e-005,1.248161e-005
2.572226e+001,-2.064546e-005,1.251392e-005
2.572306e+001,-1.829557e-005,1.255875e-005
2.572385e+001,-1.426719e-005,1.259813e-005
2.572465e+001,-1.258869e-005,1.261228e-005
2.572544e+001,-1.527428e-005,1.261281e-005
2.572624e+001,-1.493858e-005,1.262225e-005
2.572703e+001,-1.628138e-005,1.261696e-005
2.572782e+001,-1.560998e-005,1.261557e-005
2.572862e+001,-1.493858e-005,1.261557e-005
2.572941e+001,-1.359579e-005,1.261557e-005
2.573021e+001,-1.493858e-005,1.261671e-005
2.573100e+001,-1.258869e-005,1.261671e-005
2.573179e+001,-1.158160e-005,1.260726e-005
2.573259e+001,-1.376364e-005,1.259341e-005
2.573338e+001,-9.735256e-006,1.258245e-005
2.573418e+001,-1.258869e-005,1.256490e-005
2.573497e+001,-1.359579e-005,1.257339e-005
2.573576e+001,-1.158160e-005,1.258351e-005
2.573656e+001,-8.896010e-006,1.258543e-005
2.573735e+001,-6.210422e-006,1.258129e-005
2.573815e+001,-8.896010e-006,1.257016e-005
2.573894e+001,-1.023880e-005,1.257162e-005
2.573974e+001,-1.091020e-005,1.257073e-005
2.574053e+001,-9.903105e-006,1.257073e-005
2.574132e+001,-1.359579e-005,1.256808e-005
2.574212e+001,-9.903105e-006,1.258360e-005
2.574291e+001,-9.903105e-006,1.258745e-005
2.574371e+001,-8.224612e-006,1.259095e-005
2.574450e+001,-8.896010e-006,1.259408e-005
2.574529e+001,-1.158160e-005,1.260109e-005
2.574609e+001,-1.292439e-005,1.261262e-005
2.574688e+001,-1.225299e-005,1.262516e-005
2.574768e+001,-9.903105e-006,1.263485e-005
2.574847e+001,-1.493858e-005,1.263868e-005
2.574926e+001,-1.661708e-005,1.266291e-005
2.575006e+001,-1.158160e-005,1.268910e-005
2.575085e+001,-1.359579e-005,1.269278e-005
2.575165e+001,-1.225299e-005,1.269278e-005
2.575244e+001,-9.567407e-006,1.268785e-005
2.575324e+001,-9.231709e-006,1.266808e-005
2.575403e+001,-7.888914e-006,1.265073e-005
2.575482e+001,-7.217518e-006,1.263528e-005
2.575562e+001,-8.224612e-006,1.261968e-005
2.575641e+001,-8.560311e-006,1.259876e-005
2.575721e+001,-8.896010e-006,1.256798e-005
2.575800e+001,-1.124590e-005,1.254907e-005
2.575879e+001,-1.510643e-005,1.254393e-005
2.575959e+001,-1.577783e-005,1.254328e-005
2.576038e+001,-1.628138e-005,1.255256e-005
2.576118e+001,-1.829557e-005,1.256916e-005
2.576197e+001,-1.594568e-005,1.259200e-005
2.576276e+001,-1.527428e-005,1.259465e-005
2.576356e+001,-1.326009e-005,1.258923e-005
2.576435e+001,-1.091020e-005,1.257066e-005
2.576515e+001,-8.896010e-006,1.255995e-005
2.576594e+001,-9.735256e-006,1.255395e-005
2.576674e+001,-1.091020e-005,1.255178e-005
2.576753e+001,-1.158160e-005,1.255684e-005
2.576832e+001,-1.107805e-005,1.255267e-005
2.576912e+001,-1.258869e-005,1.254241e-005
2.576991e+001,-1.091020e-005,1.253159e-005
2.577071e+001,-9.903105e-006,1.251641e-005
2.577150e+001,-1.091020e-005,1.250872e-005
2.577229e+001,-1.124590e-005,1.250630e-005
2.577309e+001,-1.292439e-005,1.248864e-005
2.577388e+001,-1.594568e-005,1.248148e-005
2.577468e+001,-1.527428e-005,1.250139e-005
2.577547e+001,-1.292439e-005,1.252247e-005
2.577626e+001,-1.158160e-005,1.253402e-005
2.577706e+001,-1.158160e-005,1.254101e-005
2.577785e+001,-9.231709e-006,1.254473e-005
2.577865e+001,-8.392462e-006,1.254224e-005
2.577944e+001,-7.217518e-006,1.253415e-005
2.578024e+001,-7.553216e-006,1.252169e-005
2.578103e+001,-9.567407e-006,1.250878e-005
2.578182e+001,-1.158160e-005,1.249690e-005
2.578262e+001,-1.225299e-005,1.250465e-005
2.578341e+001,-1.292439e-005,1.251743e-005
2.578421e+001,-1.258869e-005,1.253142e-005
2.578500e+001,-1.359579e-005,1.254295e-005
2.578579e+001,-1.258869e-005,1.255884e-005
2.578659e+001,-1.258869e-005,1.257035e-005
2.578738e+001,-1.510643e-005,1.257535e-005
2.578818e+001,-1.359579e-005,1.259182e-005
2.578897e+001,-1.393149e-005,1.260663e-005
2.578976e+001,-1.426719e-005,1.261420e-005
2.579056e+001,-1.628138e-005,1.261656e-005
2.579135e+001,-1.493858e-005,1.263677e-005
2.579215e+001,-1.426719e-005,1.264160e-005
2.579294e+001,-1.762417e-005,1.263849e-005
2.579374e+001,-1.493858e-005,1.265869e-005
2.579453e+001,-1.242084e-005,1.267179e-005
2.579532e+001,-1.124590e-005,1.266908e-005
2.579612e+001,-8.560311e-006,1.266610e-005
2.579691e+001,-1.023880e-005,1.265644e-005
2.579771e+001,-1.091020e-005,1.265465e-005
2.579850e+001,-1.158160e-005,1.265275e-005
2.579929e+001,-1.091020e-005,1.265811e-005
2.580009e+001,-9.231709e-006,1.266457e-005
2.580088e+001,-1.158160e-005,1.266296e-005
2.580168e+001,-1.124590e-005,1.266392e-005
2.580247e+001,-9.903105e-006,1.266910e-005
2.580326e+001,-1.258869e-005,1.267632e-005
2.580406e+001,-8.896010e-006,1.268905e-005
2.580485e+001,-8.560311e-006,1.269465e-005
2.580565e+001,-9.903105e-006,1.269999e-005
2.580644e+001,-1.091020e-005,1.270575e-005
2.580724e+001,-1.158160e-005,1.270838e-005
2.580803e+001,-1.023880e-005,1.270838e-005
2.580882e+001,-1.225299e-005,1.269355e-005
2.580962e+001,-1.560998e-005,1.268919e-005
2.581041e+001,-1.762417e-005,1.270745e-005
2.581121e+001,-1.695277e-005,1.274039e-005
2.581200e+001,-1.493858e-005,1.277036e-005
2.581279e+001,-1.460288e-005,1.277842e-005
2.581359e+001,-1.795987e-005,1.278628e-005
2.581438e+001,-1.913481e-005,1.281294e-005
2.581518e+001,-1.896696e-005,1.284451e-005
2.581597e+001,-1.493858e-005,1.286944e-005
2.581676e+001,-1.493858e-005,1.287744e-005
2.581756e+001,-1.359579e-005,1.288217e-005
2.581835e+001,-1.124590e-005,1.288437e-005
2.581915e+001,-1.124590e-005,1.288145e-005
2.581994e+001,-8.560311e-006,1.285568e-005
2.582074e+001,-9.735256e-006,1.282015e-005
2.582153e+001,-1.225299e-005,1.280663e-005
2.582232e+001,-8.896010e-006,1.280231e-005
2.582312e+001,-6.378271e-006,1.278439e-005
2.582391e+001,-5.203327e-006,1.275503e-005
2.582471e+001,-7.553216e-006,1.272663e-005
2.582550e+001,-7.553216e-006,1.269487e-005
2.582629e+001,-9.903105e-006,1.267078e-005
2.582709e+001,-9.735256e-006,1.265751e-005
2.582788e+001,-9.063859e-006,1.263033e-005
2.582868e+001,-7.217518e-006,1.260725e-005
2.582947e+001,-7.217518e-006,1.258032e-005
2.583026e+001,-9.903105e-006,1.254292e-005
2.583106e+001,-9.567407e-006,1.250635e-005
2.583185e+001,-7.888914e-006,1.248424e-005
2.583265e+001,-1.091020e-005,1.246620e-005
2.583344e+001,-8.896010e-006,1.244891e-005
2.583424e+001,-9.567407e-006,1.241927e-005
2.583503e+001,-1.359579e-005,1.240551e-005
2.583582e+001,-1.393149e-005,1.240997e-005
2.583662e+001,-1.040665e-005,1.241344e-005
2.583741e+001,-1.091020e-005,1.240807e-005
2.583821e+001,-1.191730e-005,1.240989e-005
2.583900e+001,-9.567407e-006,1.241189e-005
2.583979e+001,-6.881819e-006,1.240437e-005
2.584059e+001,-5.203327e-006,1.239698e-005
2.584138e+001,-4.867628e-006,1.237670e-005
2.584218e+001,-3.860533e-006,1.235354e-005
2.584297e+001,-3.524834e-006,1.233816e-005
2.584376e+001,-6.546120e-006,1.232038e-005
2.584456e+001,-6.881819e-006,1.230957e-005
2.584535e+001,-7.888914e-006,1.229351e-005
2.584615e+001,-1.091020e-005,1.227992e-005
2.584694e+001,-1.191730e-005,1.226375e-005
2.584774e+001,-9.903105e-006,1.225819e-005
2.584853e+001,-1.359579e-005,1.225034e-005
2.584932e+001,-1.493858e-005,1.226246e-005
2.585012e+001,-1.695277e-005,1.227782e-005
2.585091e+001,-1.762417e-005,1.230147e-005
2.585171e+001,-1.393149e-005,1.232852e-005
2.585250e+001,-1.124590e-005,1.234257e-005
2.585329e+001,-1.359579e-005,1.235016e-005
2.585409e+001,-1.225299e-005,1.237002e-005
2.585488e+001,-1.527428e-005,1.238774e-005
2.585568e+001,-1.359579e-005,1.241274e-005
2.585647e+001,-1.426719e-005,1.243250e-005
2.585726e+001,-1.174945e-006,1.245751e-005
2.585806e+001,1.191730e-005,1.245739e-005
2.585885e+001,1.460288e-005,1.247536e-005
2.585965e+001,1.393149e-005,1.250254e-005
2.586044e+001,7.888914e-006,1.252643e-005
2.586124e+001,5.203327e-006,1.253090e-005
2.586203e+001,5.035477e-007,1.252970e-005
2.586282e+001,-1.678492e-007,1.251809e-005
2.586362e+001,-3.692683e-006,1.249456e-005
2.586441e+001,-5.874723e-006,1.247272e-005
2.586521e+001,-5.874723e-006,1.246098e-005
2.586600e+001,-8.896010e-006,1.244824e-005
2.586679e+001,-1.292439e-005,1.243353e-005
2.586759e+001,-1.242084e-005,1.241810e-005
2.586838e+001,-1.225299e-005,1.240318e-005
2.586918e+001,-1.527428e-005,1.238771e-005
2.586997e+001,-1.762417e-005,1.238363e-005
2.587076e+001,-1.628138e-005,1.238877e-005
2.587156e+001,-1.829557e-005,1.238735e-005
2.587235e+001,-2.047761e-005,1.239905e-005
2.587315e+001,-1.963836e-005,1.241301e-005
2.587394e+001,-2.232395e-005,1.243511e-005
2.587474e+001,-2.265965e-005,1.246424e-005
2.587553e+001,-2.030976e-005,1.249799e-005
2.587632e+001,-1.997406e-005,1.250944e-005
2.587712e+001,-2.433814e-005,1.252068e-005
2.587791e+001,-2.534523e-005,1.255340e-005
2.587871e+001,-2.702373e-005,1.260388e-005
2.587950e+001,-2.903792e-005,1.266778e-005
2.588029e+001,-2.769513e-005,1.274793e-005
2.588109e+001,-2.702373e-005,1.283122e-005
2.588188e+001,-2.500954e-005,1.290499e-005
2.588268e+001,-2.635233e-005,1.295811e-005
2.588347e+001,-2.568093e-005,1.302223e-005
2.588426e+001,-2.601663e-005,1.307786e-005
2.588506e+001,-2.299535e-005,1.314184e-005
2.588585e+001,-2.198825e-005,1.319227e-005
2.588665e+001,-2.098116e-005,1.322826e-005
2.588744e+001,-1.930266e-005,1.324933e-005
2.588824e+001,-1.980621e-005,1.326963e-005
2.588903e+001,-1.560998e-005,1.329865e-005
2.588982e+001,-1.426719e-005,1.330985e-005
2.589062e+001,-1.762417e-005,1.331209e-005
2.589141e+001,-1.963836e-005,1.332712e-005
2.589221e+001,-1.896696e-005,1.335980e-005
2.589300e+001,-1.896696e-005,1.339803e-005
2.589379e+001,-1.795987e-005,1.343270e-005
2.589459e+001,-1.795987e-005,1.346288e-005
2.589538e+001,-1.493858e-005,1.349643e-005
2.589618e+001,-1.359579e-005,1.351819e-005
2.589697e+001,-1.426719e-005,1.353324e-005
2.589776e+001,-1.426719e-005,1.355356e-005
2.589856e+001,-1.577783e-005,1.357190e-005
2.589935e+001,-1.762417e-005,1.359526e-005
2.590015e+001,-1.594568e-005,1.362492e-005
2.590094e+001,-1.560998e-005,1.364355e-005
2.590174e+001,-1.393149e-005,1.365934e-005
2.590253e+001,-1.091020e-005,1.367531e-005
2.590332e+001,-1.359579e-005,1.368559e-005
2.590412e+001,-1.644922e-005,1.369644e-005
2.590491e+001,-1.560998e-005,1.370797e-005
2.590571e+001,-1.628138e-005,1.371035e-005
2.590650e+001,-1.426719e-005,1.371859e-005
2.590729e+001,-1.225299e-005,1.371271e-005
2.590809e+001,-1.191730e-005,1.370123e-005
2.590888e+001,-1.242084e-005,1.369407e-005
2.590968e+001,-1.359579e-005,1.367588e-005
2.591047e+001,-1.023880e-005,1.366123e-005
2.591126e+001,-1.091020e-005,1.363994e-005
2.591206e+001,-1.158160e-005,1.361755e-005
2.591285e+001,-1.040665e-005,1.360474e-005
2.591365e+001,-1.158160e-005,1.359358e-005
2.591444e+001,-1.594568e-005,1.357290e-005
2.591524e+001,-1.258869e-005,1.357163e-005
2.591603e+001,-1.426719e-005,1.356853e-005
2.591682e+001,-1.661708e-005,1.356623e-005
2.591762e+001,-1.460288e-005,1.358003e-005
2.591841e+001,-1.460288e-005,1.358003e-005
2.591921e+001,-1.309224e-005,1.358743e-005
2.592000e+001,-1.158160e-005,1.358586e-005
2.592079e+001,-1.359579e-005,1.357301e-005
2.592159e+001,-1.393149e-005,1.357896e-005
2.592238e+001,-1.225299e-005,1.357063e-005
2.592318e+001,-1.091020e-005,1.355179e-005
2.592397e+001,-8.224612e-006,1.354715e-005
2.592476e+001,-1.091020e-005,1.354111e-005
2.592556e+001,-9.567407e-006,1.354278e-005
2.592635e+001,-6.881819e-006,1.354122e-005
2.592715e+001,-8.896010e-006,1.353883e-005
2.592794e+001,-8.392462e-006,1.354201e-005
2.592874e+001,-3.524834e-006,1.354417e-005
2.592953e+001,-2.853437e-006,1.353486e-005
2.593032e+001,-1.678492e-007,1.352505e-005
2.593112e+001,-3.021286e-006,1.351270e-005
2.593191e+001,-1.023880e-005,1.349975e-005
2.593271e+001,-1.124590e-005,1.349629e-005
2.593350e+001,-4.531929e-006,1.350041e-005
2.593429e+001,-3.860533e-006,1.348512e-005
2.593509e+001,-5.874723e-006,1.346504e-005
2.593588e+001,-8.224612e-006,1.344615e-005
2.593668e+001,-7.217518e-006,1.343333e-005
2.593747e+001,-5.874723e-006,1.342361e-005
2.593826e+001,-5.539025e-006,1.341358e-005
2.593906e+001,-1.023880e-005,1.340308e-005
2.593985e+001,-1.124590e-005,1.339569e-005
2.594065e+001,-1.107805e-005,1.339087e-005
2.594144e+001,-1.242084e-005,1.337771e-005
2.594224e+001,-1.225299e-005,1.337184e-005
2.594303e+001,-8.560311e-006,1.337375e-005
2.594382e+001,-9.567407e-006,1.336460e-005
2.594462e+001,-1.124590e-005,1.335124e-005
2.594541e+001,-9.735256e-006,1.334842e-005
2.594621e+001,-1.174945e-005,1.334993e-005
2.594700e+001,-1.091020e-005,1.335547e-005
2.594779e+001,-1.258869e-005,1.335875e-005
2.594859e+001,-9.567407e-006,1.336345e-005
2.594938e+001,-8.896010e-006,1.335647e-005
2.595018e+001,-8.224612e-006,1.335647e-005
2.595097e+001,-1.124590e-005,1.335580e-005
2.595176e+001,-1.258869e-005,1.336522e-005
2.595256e+001,-1.174945e-005,1.338044e-005
2.595335e+001,-1.258869e-005,1.338815e-005
2.595415e+001,-1.225299e-005,1.339611e-005
2.595494e+001,-9.567407e-006,1.340591e-005
2.595574e+001,-1.158160e-005,1.339795e-005
2.595653e+001,-1.443504e-005,1.340061e-005
2.595732e+001,-1.158160e-005,1.342052e-005
2.595812e+001,-1.091020e-005,1.343185e-005
2.595891e+001,-8.560311e-006,1.344210e-005
2.595971e+001,-5.539025e-006,1.344714e-005
2.596050e+001,-9.063859e-006,1.343753e-005
2.596129e+001,-8.896010e-006,1.342848e-005
2.596209e+001,-7.049668e-006,1.341079e-005
2.596288e+001,-6.881819e-006,1.338648e-005
2.596368e+001,-6.881819e-006,1.335513e-005
2.596447e+001,-8.560311e-006,1.332083e-005
2.596526e+001,-1.225299e-005,1.330467e-005
2.596606e+001,-1.124590e-005,1.329471e-005
2.596685e+001,-1.292439e-005,1.327264e-005
2.596765e+001,-1.527428e-005,1.326087e-005
2.596844e+001,-1.359579e-005,1.326209e-005
2.596924e+001,-1.661708e-005,1.325245e-005
2.597003e+001,-1.762417e-005,1.325377e-005
2.597082e+001,-1.795987e-005,1.325924e-005
2.597162e+001,-1.695277e-005,1.326068e-005
2.597241e+001,-1.426719e-005,1.324400e-005
2.597321e+001,-1.493858e-005,1.322821e-005
2.597400e+001,-1.829557e-005,1.323057e-005
2.597479e+001,-1.779202e-005,1.325177e-005
2.597559e+001,-1.661708e-005,1.326177e-005
2.597638e+001,-1.795987e-005,1.326813e-005
2.597718e+001,-1.527428e-005,1.327502e-005
2.597797e+001,-1.527428e-005,1.327378e-005
2.597876e+001,-1.493858e-005,1.327500e-005
2.597956e+001,-1.359579e-005,1.327959e-005
2.598035e+001,-1.191730e-005,1.327500e-005
2.598115e+001,-1.023880e-005,1.327302e-005
2.598194e+001,-9.231709e-006,1.326951e-005
2.598274e+001,-1.191730e-005,1.325700e-005
2.598353e+001,-9.567407e-006,1.326267e-005
2.598432e+001,-9.567407e-006,1.325463e-005
2.598512e+001,-1.023880e-005,1.324342e-005
2.598591e+001,-9.231709e-006,1.323989e-005
2.598671e+001,-6.881819e-006,1.324062e-005
2.598750e+001,-4.531929e-006,1.324168e-005
2.598829e+001,-5.706874e-006,1.323463e-005
2.598909e+001,-4.867628e-006,1.322594e-005
2.598988e+001,-7.888914e-006,1.321445e-005
2.599068e+001,-9.231709e-006,1.321013e-005
2.599147e+001,-9.567407e-006,1.319812e-005
2.599226e+001,-9.567407e-006,1.319733e-005
2.599306e+001,-1.158160e-005,1.319654e-005
2.599385e+001,-1.158160e-005,1.320456e-005
2.599465e+001,-1.091020e-005,1.321119e-005
2.599544e+001,-1.057450e-005,1.320937e-005
2.599624e+001,-1.292439e-005,1.320271e-005
2.599703e+001,-1.158160e-005,1.320475e-005
2.599782e+001,-7.553216e-006,1.320910e-005
2.599862e+001,-7.888914e-006,1.318906e-005
2.599941e+001,-1.023880e-005,1.316321e-005
2.600021e+001,-1.158160e-005,1.315967e-005
2.600100e+001,-1.393149e-005,1.315353e-005
2.600179e+001,-1.359579e-005,1.315885e-005
2.600259e+001,-1.242084e-005,1.317014e-005
2.600338e+001,-1.292439e-005,1.317848e-005
2.600418e+001,-1.023880e-005,1.319114e-005
2.600497e+001,-1.057450e-005,1.319750e-005
2.600576e+001,-1.124590e-005,1.320283e-005
2.600656e+001,-1.292439e-005,1.320925e-005
2.600735e+001,-1.426719e-005,1.321984e-005
2.600815e+001,-1.023880e-005,1.322912e-005
2.600894e+001,-9.567407e-006,1.321426e-005
2.600974e+001,-1.242084e-005,1.319528e-005
2.601053e+001,-1.359579e-005,1.318190e-005
2.601132e+001,-1.292439e-005,1.316379e-005
2.601212e+001,-1.426719e-005,1.315323e-005
2.601291e+001,-1.493858e-005,1.314963e-005
2.601371e+001,-1.292439e-005,1.315536e-005
2.601450e+001,-9.567407e-006,1.316117e-005
2.601529e+001,-1.023880e-005,1.316267e-005
2.601609e+001,-1.124590e-005,1.316388e-005
2.601688e+001,-9.903105e-006,1.316478e-005
2.601768e+001,-1.124590e-005,1.316042e-005
2.601847e+001,-1.158160e-005,1.316087e-005
2.601926e+001,-1.158160e-005,1.315793e-005
2.602006e+001,-9.903105e-006,1.315976e-005
2.602085e+001,-8.560311e-006,1.315976e-005
2.602165e+001,-1.040665e-005,1.315422e-005
2.602244e+001,-1.023880e-005,1.315202e-005
2.602324e+001,-9.903105e-006,1.314449e-005
2.602403e+001,-1.124590e-005,1.312555e-005
2.602482e+001,-1.091020e-005,1.311258e-005
2.602562e+001,-8.560311e-006,1.310675e-005
2.602641e+001,-7.553216e-006,1.309936e-005
2.602721e+001,-7.217518e-006,1.308998e-005
2.602800e+001,-1.023880e-005,1.308595e-005
2.602879e+001,-7.553216e-006,1.309014e-005
2.602959e+001,-6.378271e-006,1.309074e-005
2.603038e+001,-8.224612e-006,1.308875e-005
2.603118e+001,-1.292439e-005,1.308584e-005
2.603197e+001,-1.158160e-005,1.308985e-005
2.603276e+001,-1.359579e-005,1.308790e-005
2.603356e+001,-1.393149e-005,1.309007e-005
2.603435e+001,-1.124590e-005,1.309440e-005
2.603515e+001,-1.091020e-005,1.308730e-005
2.603594e+001,-1.426719e-005,1.308250e-005
2.603674e+001,-1.560998e-005,1.308798e-005
2.603753e+001,-1.896696e-005,1.308986e-005
2.603832e+001,-1.896696e-005,1.311112e-005
2.603912e+001,-1.829557e-005,1.313123e-005
2.603991e+001,-1.963836e-005,1.314712e-005
2.604071e+001,-2.030976e-005,1.316172e-005
2.604150e+001,-1.829557e-005,1.318461e-005
2.604229e+001,-1.896696e-005,1.320044e-005
2.604309e+001,-2.064546e-005,1.320637e-005
2.604388e+001,-1.980621e-005,1.323083e-005
2.604468e+001,-2.131685e-005,1.325944e-005
2.604547e+001,-2.030976e-005,1.329877e-005
2.604626e+001,-1.829557e-005,1.333932e-005
2.604706e+001,-1.560998e-005,1.336673e-005
2.604785e+001,-1.225299e-005,1.338157e-005
2.604865e+001,-1.426719e-005,1.338348e-005
2.604944e+001,-1.728847e-005,1.339353e-005
2.605024e+001,-1.292439e-005,1.341891e-005
2.605103e+001,-1.242084e-005,1.342281e-005
2.605182e+001,-1.023880e-005,1.342611e-005
2.605262e+001,-1.091020e-005,1.342691e-005
2.605341e+001,-8.896010e-006,1.342224e-005
2.605421e+001,-8.896010e-006,1.342224e-005
2.605500e+001,-9.903105e-006,1.342293e-005
2.605579e+001,-1.426719e-005,1.342293e-005
2.605659e+001,-1.326009e-005,1.343295e-005
2.605738e+001,-1.107805e-005,1.343790e-005
2.605818e+001,-9.231709e-006,1.344002e-005
2.605897e+001,-9.567407e-006,1.343232e-005
2.605976e+001,-9.567407e-006,1.341428e-005
2.606056e+001,-7.049668e-006,1.338824e-005
2.606135e+001,-8.896010e-006,1.335994e-005
2.606215e+001,-9.567407e-006,1.334277e-005
2.606294e+001,-7.217518e-006,1.332823e-005
2.606374e+001,-6.378271e-006,1.329588e-005
2.606453e+001,-7.217518e-006,1.325685e-005
2.606532e+001,-6.042573e-006,1.321984e-005
2.606612e+001,-6.210422e-006,1.319734e-005
2.606691e+001,-8.896010e-006,1.317505e-005
2.606771e+001,-9.063859e-006,1.316227e-005
2.606850e+001,-1.023880e-005,1.315690e-005
2.606929e+001,-9.567407e-006,1.315428e-005
2.607009e+001,-7.888914e-006,1.315649e-005
2.607088e+001,-9.567407e-006,1.315255e-005
2.607168e+001,-1.158160e-005,1.314546e-005
2.607247e+001,-1.359579e-005,1.315212e-005
2.607326e+001,-1.493858e-005,1.316956e-005
2.607406e+001,-1.393149e-005,1.319325e-005
2.607485e+001,-1.560998e-005,1.320978e-005
2.607565e+001,-1.443504e-005,1.323225e-005
2.607644e+001,-1.510643e-005,1.324552e-005
2.607724e+001,-1.762417e-005,1.326155e-005
2.607803e+001,-1.426719e-005,1.328896e-005
2.607882e+001,-1.292439e-005,1.330709e-005
2.607962e+001,-1.158160e-005,1.332084e-005
2.608041e+001,-1.091020e-005,1.332515e-005
2.608121e+001,-1.225299e-005,1.332844e-005
2.608200e+001,-1.309224e-005,1.333893e-005
2.608279e+001,-1.527428e-005,1.334518e-005
2.608359e+001,-1.594568e-005,1.336357e-005
2.608438e+001,-1.661708e-005,1.338294e-005
2.608518e+001,-1.628138e-005,1.339380e-005
2.608597e+001,-1.359579e-005,1.340224e-005
2.608676e+001,-1.023880e-005,1.341133e-005
2.608756e+001,-1.225299e-005,1.340964e-005
2.608835e+001,-1.258869e-005,1.341061e-005
2.608915e+001,-8.224612e-006,1.341855e-005
2.608994e+001,-9.063859e-006,1.342096e-005
2.609074e+001,-9.903105e-006,1.342749e-005
2.609153e+001,-8.896010e-006,1.343631e-005
2.609232e+001,-1.023880e-005,1.344392e-005
2.609312e+001,-8.224612e-006,1.345486e-005
2.609391e+001,-9.735256e-006,1.345780e-005
2.609471e+001,-1.158160e-005,1.346340e-005
2.609550e+001,-1.040665e-005,1.347190e-005
2.609629e+001,-1.326009e-005,1.347064e-005
2.609709e+001,-1.359579e-005,1.347463e-005
2.609788e+001,-1.292439e-005,1.348488e-005
