X [s],R DELTOID MEDIUS: EMG 6 [V],R DELTOID MEDIUS: EMG 6->filter (FilterSlidingRMS15) [V]
3.832278e+001,-2.182040e-006,2.989533e-006
3.832324e+001,-2.853437e-006,2.987848e-006
3.832371e+001,-3.524834e-006,2.990068e-006
3.832417e+001,-1.846342e-006,2.993505e-006
3.832464e+001,1.174945e-006,2.990323e-006
3.832510e+001,1.846342e-006,2.987584e-006
3.832557e+001,5.035477e-007,2.987584e-006
3.832603e+001,-1.510643e-006,2.987444e-006
3.832650e+001,-1.510643e-006,2.988146e-006
3.832697e+001,-8.392462e-007,2.988848e-006
3.832743e+001,8.392462e-007,2.988848e-006
3.832790e+001,1.510643e-006,2.988638e-006
3.832836e+001,1.678492e-006,2.988638e-006
3.832883e+001,2.517739e-006,2.988804e-006
3.832929e+001,2.517739e-006,2.990349e-006
3.832976e+001,-3.356985e-007,2.990349e-006
3.833022e+001,-2.517739e-006,2.984448e-006
3.833069e+001,-6.713969e-007,2.975645e-006
3.833116e+001,2.853437e-006,2.967303e-006
3.833162e+001,3.189136e-006,2.965180e-006
3.833209e+001,2.182040e-006,2.963694e-006
3.833255e+001,1.846342e-006,2.961994e-006
3.833302e+001,2.853437e-006,2.962348e-006
3.833348e+001,4.531929e-006,2.964473e-006
3.833395e+001,5.203327e-006,2.970484e-006
3.833441e+001,4.867628e-006,2.978738e-006
3.833488e+001,5.203327e-006,2.985423e-006
3.833534e+001,5.203327e-006,2.993637e-006
3.833581e+001,4.531929e-006,3.000079e-006
3.833628e+001,3.189136e-006,3.004971e-006
3.833674e+001,1.846342e-006,3.006159e-006
3.833721e+001,3.860533e-006,3.005251e-006
3.833767e+001,5.706874e-006,3.008810e-006
3.833814e+001,4.196231e-006,3.018794e-006
3.833860e+001,1.174945e-006,3.024003e-006
3.833907e+001,5.035477e-007,3.024003e-006
3.833953e+001,2.517739e-006,3.023864e-006
3.834000e+001,4.531929e-006,3.025113e-006
3.834047e+001,3.860533e-006,3.030381e-006
3.834093e+001,1.846342e-006,3.032457e-006
3.834140e+001,1.846342e-006,3.032457e-006
3.834186e+001,1.846342e-006,3.033193e-006
3.834233e+001,2.853437e-006,3.034230e-006
3.834279e+001,3.860533e-006,3.036512e-006
3.834326e+001,3.189136e-006,3.040863e-006
3.834372e+001,5.035477e-007,3.043898e-006
3.834419e+001,-1.510643e-006,3.042036e-006
3.834466e+001,-1.510643e-006,3.034438e-006
3.834512e+001,-5.035477e-007,3.028831e-006
3.834559e+001,-1.678492e-007,3.027445e-006
3.834605e+001,3.356985e-007,3.027237e-006
3.834652e+001,8.392462e-007,3.026569e-006
3.834698e+001,2.517739e-006,3.024835e-006
3.834745e+001,3.860533e-006,3.021364e-006
3.834791e+001,1.174945e-006,3.012739e-006
3.834838e+001,5.035477e-007,2.995485e-006
3.834884e+001,1.174945e-006,2.979328e-006
3.834931e+001,1.510643e-006,2.966339e-006
3.834978e+001,1.174945e-006,2.953577e-006
3.835024e+001,1.174945e-006,2.941830e-006
3.835071e+001,1.510643e-006,2.931325e-006
3.835117e+001,1.174945e-006,2.927313e-006
3.835164e+001,1.846342e-006,2.926238e-006
3.835210e+001,1.846342e-006,2.925807e-006
3.835257e+001,1.846342e-006,2.925807e-006
3.835303e+001,1.174945e-006,2.926883e-006
3.835350e+001,8.392462e-007,2.925807e-006
3.835397e+001,1.174945e-006,2.925305e-006
3.835443e+001,3.860533e-006,2.925664e-006
3.835490e+001,6.210422e-006,2.927170e-006
3.835536e+001,5.706874e-006,2.933830e-006
3.835583e+001,4.867628e-006,2.940930e-006
3.835629e+001,4.867628e-006,2.947345e-006
3.835676e+001,3.189136e-006,2.954740e-006
3.835722e+001,5.035477e-007,2.957935e-006
3.835769e+001,-1.846342e-006,2.957873e-006
3.835816e+001,-1.510643e-006,2.958227e-006
3.835862e+001,-1.678492e-007,2.958937e-006
3.835909e+001,1.174945e-006,2.955743e-006
3.835955e+001,1.174945e-006,2.950627e-006
3.836002e+001,-3.356985e-007,2.949062e-006
3.836048e+001,1.007095e-006,2.948661e-006
3.836095e+001,3.524834e-006,2.948973e-006
3.836141e+001,2.517739e-006,2.952813e-006
3.836188e+001,1.678492e-007,2.954802e-006
3.836234e+001,-1.678492e-007,2.953737e-006
3.836281e+001,1.846342e-006,2.952244e-006
3.836328e+001,2.517739e-006,2.951320e-006
3.836374e+001,3.189136e-006,2.952431e-006
3.836421e+001,3.860533e-006,2.955557e-006
3.836467e+001,3.860533e-006,2.959814e-006
3.836514e+001,3.189136e-006,2.964419e-006
3.836560e+001,3.524834e-006,2.967532e-006
3.836607e+001,2.517739e-006,2.971419e-006
3.836653e+001,8.392462e-007,2.973184e-006
3.836700e+001,-1.678492e-007,2.971419e-006
3.836747e+001,-5.035477e-007,2.970995e-006
3.836793e+001,-1.678492e-007,2.970006e-006
3.836840e+001,1.510643e-006,2.968522e-006
3.836886e+001,2.517739e-006,2.968522e-006
3.836933e+001,1.174945e-006,2.969794e-006
3.836979e+001,-1.678492e-007,2.970006e-006
3.837026e+001,-1.846342e-006,2.969980e-006
3.837072e+001,-1.510643e-006,2.970828e-006
3.837119e+001,8.392462e-007,2.971463e-006
3.837166e+001,1.510643e-006,2.971675e-006
3.837212e+001,1.174945e-006,2.972311e-006
3.837259e+001,-5.035477e-007,2.972708e-006
3.837305e+001,-2.182040e-006,2.972470e-006
3.837352e+001,-3.189136e-006,2.973740e-006
3.837398e+001,-1.846342e-006,2.975434e-006
3.837445e+001,-5.035477e-007,2.973952e-006
3.837491e+001,-8.392462e-007,2.972046e-006
3.837538e+001,-1.846342e-006,2.972258e-006
3.837584e+001,-2.014191e-006,2.970139e-006
3.837631e+001,-3.189136e-006,2.959300e-006
3.837678e+001,-3.524834e-006,2.946080e-006
3.837724e+001,-2.853437e-006,2.940305e-006
3.837771e+001,-1.510643e-006,2.939662e-006
3.837817e+001,8.392462e-007,2.937163e-006
3.837864e+001,2.517739e-006,2.934160e-006
3.837910e+001,3.189136e-006,2.932944e-006
3.837957e+001,2.517739e-006,2.927573e-006
3.838003e+001,2.853437e-006,2.920971e-006
3.838050e+001,4.531929e-006,2.918815e-006
3.838097e+001,4.531929e-006,2.922120e-006
3.838143e+001,2.853437e-006,2.926641e-006
3.838190e+001,2.517739e-006,2.928147e-006
3.838236e+001,2.517739e-006,2.929723e-006
3.838283e+001,2.182040e-006,2.929723e-006
3.838329e+001,1.846342e-006,2.928335e-006
3.838376e+001,-1.678492e-007,2.928129e-006
3.838422e+001,-3.356985e-007,2.927699e-006
3.838469e+001,-1.174945e-006,2.927296e-006
3.838516e+001,-1.510643e-006,2.919111e-006
3.838562e+001,3.189136e-006,2.899925e-006
3.838609e+001,6.210422e-006,2.886434e-006
3.838655e+001,5.203327e-006,2.890139e-006
3.838702e+001,3.860533e-006,2.896812e-006
3.838748e+001,4.531929e-006,2.901517e-006
3.838795e+001,5.203327e-006,2.908019e-006
3.838841e+001,5.203327e-006,2.915586e-006
3.838888e+001,3.860533e-006,2.922461e-006
3.838934e+001,4.531929e-006,2.926309e-006
3.838981e+001,4.364080e-006,2.932613e-006
3.839028e+001,4.196231e-006,2.938332e-006
3.839074e+001,2.853437e-006,2.943586e-006
3.839121e+001,1.174945e-006,2.940590e-006
3.839167e+001,1.846342e-006,2.937091e-006
3.839214e+001,2.182040e-006,2.936162e-006
3.839260e+001,1.510643e-006,2.935090e-006
3.839307e+001,1.510643e-006,2.932587e-006
3.839353e+001,1.846342e-006,2.932416e-006
3.839400e+001,5.035477e-007,2.933061e-006
3.839447e+001,-5.035477e-007,2.931128e-006
3.839493e+001,8.392462e-007,2.928621e-006
3.839540e+001,1.174945e-006,2.927761e-006
3.839586e+001,1.846342e-006,2.928191e-006
3.839633e+001,1.510643e-006,2.929266e-006
3.839679e+001,2.182040e-006,2.929983e-006
3.839726e+001,3.524834e-006,2.931057e-006
3.839772e+001,3.524834e-006,2.934778e-006
3.839819e+001,1.846342e-006,2.938493e-006
3.839866e+001,2.517739e-006,2.938850e-006
3.839912e+001,4.531929e-006,2.938279e-006
3.839959e+001,4.196231e-006,2.940064e-006
3.840005e+001,2.182040e-006,2.942419e-006
3.840052e+001,1.846342e-006,2.943845e-006
3.840098e+001,3.524834e-006,2.943845e-006
3.840145e+001,3.524834e-006,2.947692e-006
3.840191e+001,1.174945e-006,2.950725e-006
3.840238e+001,-1.678492e-007,2.950725e-006
3.840284e+001,1.174945e-006,2.950511e-006
3.840331e+001,2.517739e-006,2.950511e-006
3.840378e+001,2.517739e-006,2.952076e-006
3.840424e+001,2.349889e-006,2.953639e-006
3.840471e+001,5.035477e-007,2.955300e-006
3.840517e+001,-8.392462e-007,2.955371e-006
3.840564e+001,5.035477e-007,2.955584e-006
3.840610e+001,2.182040e-006,2.955442e-006
3.840657e+001,5.035477e-007,2.954945e-006
3.840703e+001,-3.524834e-006,2.945342e-006
3.840750e+001,-4.867628e-006,2.929553e-006
3.840797e+001,-3.189136e-006,2.917277e-006
3.840843e+001,-2.182040e-006,2.906828e-006
3.840890e+001,-2.517739e-006,2.900224e-006
3.840936e+001,-2.182040e-006,2.897473e-006
3.840983e+001,-5.035477e-007,2.896386e-006
3.841029e+001,1.846342e-006,2.893197e-006
3.841076e+001,1.846342e-006,2.892253e-006
3.841122e+001,1.174945e-006,2.893124e-006
3.841169e+001,5.035477e-007,2.893532e-006
3.841216e+001,-8.392462e-007,2.893169e-006
3.841262e+001,-5.035477e-007,2.893169e-006
3.841309e+001,-8.392462e-007,2.893215e-006
3.841355e+001,-2.853437e-006,2.893360e-006
3.841402e+001,-4.196231e-006,2.893940e-006
3.841448e+001,-1.510643e-006,2.897563e-006
3.841495e+001,1.846342e-006,2.897853e-006
3.841541e+001,2.853437e-006,2.898722e-006
3.841588e+001,1.846342e-006,2.900893e-006
3.841634e+001,-1.678492e-007,2.901761e-006
3.841681e+001,1.174945e-006,2.899156e-006
3.841728e+001,3.189136e-006,2.896984e-006
3.841774e+001,1.846342e-006,2.899346e-006
3.841821e+001,-1.678492e-007,2.900214e-006
3.841867e+001,1.678492e-007,2.900187e-006
3.841914e+001,8.392462e-007,2.899102e-006
3.841960e+001,-1.678492e-007,2.897292e-006
3.842007e+001,-1.510643e-006,2.890693e-006
3.842053e+001,-2.182040e-006,2.883788e-006
3.842100e+001,-5.035477e-007,2.877131e-006
3.842147e+001,2.182040e-006,2.870558e-006
3.842193e+001,3.021286e-006,2.869462e-006
3.842240e+001,2.182040e-006,2.870367e-006
3.842286e+001,1.007095e-006,2.868611e-006
3.842333e+001,2.517739e-006,2.866882e-006
3.842379e+001,3.860533e-006,2.868492e-006
3.842426e+001,1.510643e-006,2.872221e-006
3.842472e+001,5.035477e-007,2.868127e-006
3.842519e+001,2.517739e-006,2.856983e-006
3.842566e+001,4.867628e-006,2.850218e-006
3.842612e+001,5.874723e-006,2.853897e-006
3.842659e+001,4.531929e-006,2.864026e-006
3.842705e+001,3.021286e-006,2.869956e-006
3.842752e+001,2.517739e-006,2.871810e-006
3.842798e+001,3.860533e-006,2.873418e-006
3.842845e+001,3.189136e-006,2.878161e-006
3.842891e+001,2.517739e-006,2.880712e-006
3.842938e+001,2.517739e-006,2.880712e-006
3.842984e+001,3.189136e-006,2.880712e-006
3.843031e+001,4.196231e-006,2.881950e-006
3.843078e+001,4.531929e-006,2.883624e-006
3.843124e+001,2.182040e-006,2.885443e-006
3.843171e+001,-8.392462e-007,2.885879e-006
3.843217e+001,-1.846342e-006,2.885879e-006
3.843264e+001,-1.678492e-007,2.885443e-006
3.843310e+001,1.846342e-006,2.885007e-006
3.843357e+001,1.846342e-006,2.885879e-006
3.843403e+001,8.392462e-007,2.886752e-006
3.843450e+001,1.846342e-006,2.882168e-006
3.843497e+001,3.189136e-006,2.874513e-006
3.843543e+001,4.531929e-006,2.874513e-006
3.843590e+001,4.196231e-006,2.880712e-006
3.843636e+001,3.189136e-006,2.885298e-006
3.843683e+001,2.182040e-006,2.885298e-006
3.843729e+001,5.035477e-007,2.879181e-006
3.843776e+001,-1.678492e-006,2.873564e-006
3.843822e+001,-8.392462e-007,2.870056e-006
3.843869e+001,1.174945e-006,2.868228e-006
3.843916e+001,3.189136e-006,2.868228e-006
3.843962e+001,4.364080e-006,2.869983e-006
3.844009e+001,5.203327e-006,2.874613e-006
3.844055e+001,3.524834e-006,2.883360e-006
3.844102e+001,1.510643e-006,2.886270e-006
3.844148e+001,2.517739e-006,2.885470e-006
3.844195e+001,6.210422e-006,2.886416e-006
3.844241e+001,7.888914e-006,2.896214e-006
3.844288e+001,6.546120e-006,2.913552e-006
3.844334e+001,5.203327e-006,2.924624e-006
3.844381e+001,3.189136e-006,2.932792e-006
3.844428e+001,2.517739e-006,2.936011e-006
3.844474e+001,1.678492e-006,2.937940e-006
3.844521e+001,1.174945e-006,2.938797e-006
3.844567e+001,2.853437e-006,2.938511e-006
3.844614e+001,3.860533e-006,2.941081e-006
3.844660e+001,3.189136e-006,2.945716e-006
3.844707e+001,2.517739e-006,2.948919e-006
3.844753e+001,1.174945e-006,2.950200e-006
3.844800e+001,5.035477e-007,2.949916e-006
3.844847e+001,1.174945e-006,2.949275e-006
3.844893e+001,5.035477e-007,2.949489e-006
3.844940e+001,-1.678492e-007,2.948848e-006
3.844986e+001,-1.678492e-007,2.948137e-006
3.845033e+001,1.846342e-006,2.947923e-006
3.845079e+001,4.531929e-006,2.948564e-006
3.845126e+001,3.860533e-006,2.952476e-006
3.845172e+001,1.846342e-006,2.953968e-006
3.845219e+001,3.356985e-007,2.954154e-006
3.845266e+001,8.392462e-007,2.954110e-006
3.845312e+001,1.846342e-006,2.952831e-006
3.845359e+001,1.846342e-006,2.950698e-006
3.845405e+001,-1.678492e-007,2.951054e-006
3.845452e+001,-1.846342e-006,2.950627e-006
3.845498e+001,-3.021286e-006,2.949702e-006
3.845545e+001,-3.524834e-006,2.946098e-006
3.845591e+001,-2.853437e-006,2.936466e-006
3.845638e+001,-2.853437e-006,2.924005e-006
3.845684e+001,-3.021286e-006,2.914300e-006
3.845731e+001,-2.853437e-006,2.909110e-006
3.845778e+001,-3.189136e-006,2.906079e-006
3.845824e+001,-1.174945e-006,2.902755e-006
3.845871e+001,5.035477e-007,2.894502e-006
3.845917e+001,5.035477e-007,2.885861e-006
3.845964e+001,-1.007095e-006,2.881130e-006
3.846010e+001,-1.510643e-006,2.876638e-006
3.846057e+001,-5.035477e-007,2.869160e-006
3.846103e+001,1.174945e-006,2.864402e-006
3.846150e+001,1.174945e-006,2.863532e-006
3.846197e+001,-1.678492e-007,2.863751e-006
3.846243e+001,-2.182040e-006,2.863678e-006
3.846290e+001,-2.853437e-006,2.862579e-006
3.846336e+001,-1.510643e-006,2.861186e-006
3.846383e+001,-1.678492e-007,2.859865e-006
3.846429e+001,5.035477e-007,2.859792e-006
3.846476e+001,-1.678492e-007,2.859131e-006
3.846522e+001,8.392462e-007,2.859058e-006
3.846569e+001,1.174945e-006,2.859204e-006
3.846616e+001,1.174945e-006,2.859204e-006
3.846662e+001,3.524834e-006,2.859645e-006
3.846709e+001,7.217518e-006,2.861039e-006
3.846755e+001,8.560311e-006,2.874987e-006
3.846802e+001,8.392462e-006,2.896006e-006
3.846848e+001,6.546120e-006,2.913804e-006
3.846895e+001,5.035477e-006,2.921860e-006
3.846941e+001,4.699779e-006,2.925188e-006
3.846988e+001,3.189136e-006,2.930698e-006
3.847034e+001,2.182040e-006,2.933490e-006
3.847081e+001,2.517739e-006,2.934920e-006
3.847128e+001,3.189136e-006,2.936609e-006
3.847174e+001,3.860533e-006,2.939395e-006
3.847221e+001,4.364080e-006,2.943034e-006
3.847267e+001,3.021286e-006,2.947549e-006
3.847314e+001,1.174945e-006,2.950423e-006
3.847360e+001,2.182040e-006,2.950778e-006
3.847407e+001,3.860533e-006,2.952058e-006
3.847453e+001,5.203327e-006,2.956036e-006
3.847500e+001,4.867628e-006,2.963667e-006
3.847547e+001,4.531929e-006,2.970669e-006
3.847593e+001,2.853437e-006,2.977091e-006
3.847640e+001,5.035477e-007,2.979557e-006
3.847686e+001,-5.035477e-007,2.978571e-006
3.847733e+001,1.510643e-006,2.976104e-006
3.847779e+001,3.189136e-006,2.972152e-006
3.847826e+001,3.189136e-006,2.970669e-006
3.847872e+001,8.392462e-007,2.970669e-006
3.847919e+001,-1.678492e-007,2.963455e-006
3.847966e+001,1.510643e-006,2.957004e-006
3.848012e+001,3.189136e-006,2.954519e-006
3.848059e+001,2.517739e-006,2.953027e-006
3.848105e+001,2.182040e-006,2.944745e-006
3.848152e+001,2.349889e-006,2.934036e-006
3.848198e+001,1.846342e-006,2.927188e-006
3.848245e+001,8.392462e-007,2.925037e-006
3.848291e+001,1.007095e-006,2.922022e-006
3.848338e+001,2.182040e-006,2.917592e-006
3.848384e+001,1.174945e-006,2.915146e-006
3.848431e+001,-3.356985e-007,2.909958e-006
3.848478e+001,1.678492e-007,2.904354e-006
3.848524e+001,2.182040e-006,2.897772e-006
3.848571e+001,3.860533e-006,2.886888e-006
3.848617e+001,5.203327e-006,2.877860e-006
3.848664e+001,7.217518e-006,2.872751e-006
3.848710e+001,7.049668e-006,2.880848e-006
3.848757e+001,4.867628e-006,2.890257e-006
3.848803e+001,2.517739e-006,2.893088e-006
3.848850e+001,8.392462e-007,2.884634e-006
3.848897e+001,8.392462e-007,2.870997e-006
3.848943e+001,2.517739e-006,2.860012e-006
3.848990e+001,3.860533e-006,2.858764e-006
3.849036e+001,3.189136e-006,2.863165e-006
3.849083e+001,1.846342e-006,2.864677e-006
3.849129e+001,5.035477e-007,2.863724e-006
3.849176e+001,-1.510643e-006,2.863477e-006
3.849222e+001,-1.510643e-006,2.864137e-006
3.849269e+001,5.035477e-007,2.862817e-006
3.849316e+001,8.392462e-007,2.857168e-006
3.849362e+001,2.349889e-006,2.850697e-006
3.849409e+001,5.203327e-006,2.850945e-006
3.849455e+001,5.874723e-006,2.858223e-006
3.849502e+001,5.203327e-006,2.863257e-006
3.849548e+001,4.196231e-006,2.864356e-006
3.849595e+001,3.860533e-006,2.866041e-006
3.849641e+001,4.196231e-006,2.868237e-006
3.849688e+001,4.867628e-006,2.873719e-006
3.849734e+001,5.203327e-006,2.880940e-006
3.849781e+001,4.531929e-006,2.887633e-006
3.849828e+001,3.189136e-006,2.893151e-006
3.849874e+001,1.846342e-006,2.896341e-006
3.849921e+001,5.035477e-007,2.897211e-006
3.849967e+001,3.356985e-007,2.897283e-006
3.850014e+001,5.035477e-007,2.896223e-006
3.850060e+001,-1.678492e-007,2.893686e-006
3.850107e+001,-5.035477e-007,2.892163e-006
3.850153e+001,-8.392462e-007,2.891147e-006
3.850200e+001,-1.510643e-006,2.889332e-006
3.850247e+001,-3.524834e-006,2.887125e-006
3.850293e+001,-4.867628e-006,2.891120e-006
3.850340e+001,-4.531929e-006,2.897437e-006
3.850386e+001,-3.524834e-006,2.901418e-006
3.850433e+001,-2.853437e-006,2.903876e-006
3.850479e+001,-1.846342e-006,2.906160e-006
3.850526e+001,-1.510643e-006,2.906811e-006
3.850572e+001,-8.392462e-007,2.906811e-006
3.850619e+001,-1.678492e-007,2.907027e-006
3.850666e+001,-1.174945e-006,2.907027e-006
3.850712e+001,-5.035477e-007,2.907144e-006
3.850759e+001,3.356985e-007,2.907190e-006
3.850805e+001,5.035477e-007,2.906495e-006
3.850852e+001,5.035477e-007,2.904545e-006
3.850898e+001,5.035477e-007,2.898976e-006
3.850945e+001,-2.182040e-006,2.888578e-006
3.850991e+001,-3.524834e-006,2.883970e-006
3.851038e+001,-1.846342e-006,2.887752e-006
3.851084e+001,-1.510643e-006,2.886807e-006
3.851131e+001,-3.189136e-006,2.882733e-006
3.851178e+001,-2.853437e-006,2.879382e-006
3.851224e+001,-8.392462e-007,2.877195e-006
3.851271e+001,-1.678492e-007,2.877277e-006
3.851317e+001,-1.678492e-007,2.876183e-006
3.851364e+001,-1.678492e-007,2.874650e-006
3.851410e+001,-1.678492e-007,2.871363e-006
3.851457e+001,-5.035477e-007,2.868731e-006
3.851503e+001,-3.356985e-007,2.867267e-006
3.851550e+001,2.517739e-006,2.866563e-006
3.851597e+001,3.524834e-006,2.868292e-006
3.851643e+001,2.182040e-006,2.871217e-006
3.851690e+001,5.035477e-007,2.865071e-006
3.851736e+001,5.035477e-007,2.857443e-006
3.851783e+001,1.510643e-006,2.852665e-006
3.851829e+001,2.517739e-006,2.847658e-006
3.851876e+001,3.189136e-006,2.841978e-006
3.851922e+001,5.539025e-006,2.839540e-006
3.851969e+001,6.546120e-006,2.848469e-006
3.852016e+001,6.546120e-006,2.861333e-006
3.852062e+001,7.217518e-006,2.871948e-006
3.852109e+001,5.203327e-006,2.885507e-006
3.852155e+001,4.699779e-006,2.893133e-006
3.852202e+001,3.860533e-006,2.899139e-006
3.852248e+001,3.189136e-006,2.900658e-006
3.852295e+001,3.189136e-006,2.899139e-006
3.852341e+001,1.846342e-006,2.895308e-006
3.852388e+001,1.678492e-007,2.891609e-006
3.852434e+001,1.174945e-006,2.889840e-006
3.852481e+001,1.510643e-006,2.889840e-006
3.852528e+001,3.356985e-007,2.887951e-006
3.852574e+001,1.174945e-006,2.883178e-006
3.852621e+001,1.846342e-006,2.876985e-006
3.852667e+001,1.846342e-006,2.871436e-006
3.852714e+001,1.174945e-006,2.865876e-006
3.852760e+001,-1.678492e-007,2.858618e-006
3.852807e+001,-1.678492e-007,2.854182e-006
3.852853e+001,2.182040e-006,2.849739e-006
3.852900e+001,3.860533e-006,2.842439e-006
3.852947e+001,5.706874e-006,2.842439e-006
3.852993e+001,5.203327e-006,2.849767e-006
3.853040e+001,2.182040e-006,2.854926e-006
3.853086e+001,1.846342e-006,2.855367e-006
3.853133e+001,3.524834e-006,2.856028e-006
3.853179e+001,3.021286e-006,2.858526e-006
3.853226e+001,8.392462e-007,2.859434e-006
3.853272e+001,1.846342e-006,2.858113e-006
3.853319e+001,3.524834e-006,2.858113e-006
3.853366e+001,3.524834e-006,2.860095e-006
3.853412e+001,3.524834e-006,2.856424e-006
3.853459e+001,2.853437e-006,2.847197e-006
3.853505e+001,3.524834e-006,2.832788e-006
3.853552e+001,3.189136e-006,2.825519e-006
3.853598e+001,1.678492e-007,2.821059e-006
3.853645e+001,-2.182040e-006,2.818380e-006
3.853691e+001,-1.510643e-006,2.819496e-006
3.853738e+001,1.678492e-006,2.820166e-006
3.853784e+001,5.035477e-007,2.821087e-006
3.853831e+001,-3.524834e-006,2.820045e-006
3.853878e+001,-3.860533e-006,2.820789e-006
3.853924e+001,-1.510643e-006,2.823615e-006
3.853971e+001,-1.510643e-006,2.823912e-006
3.854017e+001,-1.510643e-006,2.824433e-006
3.854064e+001,5.035477e-007,2.824953e-006
3.854110e+001,4.531929e-006,2.825027e-006
3.854157e+001,5.203327e-006,2.831334e-006
3.854203e+001,3.692683e-006,2.839993e-006
3.854250e+001,3.189136e-006,2.844230e-006
3.854297e+001,1.846342e-006,2.846000e-006
3.854343e+001,5.035477e-007,2.843049e-006
3.854390e+001,8.392462e-007,2.840464e-006
3.854436e+001,2.517739e-006,2.837359e-006
3.854483e+001,3.189136e-006,2.836102e-006
3.854529e+001,2.182040e-006,2.839208e-006
3.854576e+001,1.846342e-006,2.840316e-006
3.854622e+001,2.182040e-006,2.840686e-006
3.854669e+001,5.035477e-007,2.841129e-006
3.854716e+001,-8.392462e-007,2.839134e-006
3.854762e+001,5.035477e-007,2.836694e-006
3.854809e+001,2.517739e-006,2.834696e-006
3.854855e+001,2.014191e-006,2.836546e-006
3.854902e+001,-1.678492e-007,2.837868e-006
3.854948e+001,0.000000e+000,2.837424e-006
3.854995e+001,1.174945e-006,2.836971e-006
3.855041e+001,3.021286e-006,2.837415e-006
3.855088e+001,4.867628e-006,2.840326e-006
3.855134e+001,3.860533e-006,2.847631e-006
3.855181e+001,2.517739e-006,2.848441e-006
3.855228e+001,2.182040e-006,2.847852e-006
3.855274e+001,1.174945e-006,2.848957e-006
3.855321e+001,5.035477e-007,2.848957e-006
3.855367e+001,1.007095e-006,2.845714e-006
3.855414e+001,8.392462e-007,2.841979e-006
3.855460e+001,8.392462e-007,2.839541e-006
3.855507e+001,1.174945e-006,2.838210e-006
3.855553e+001,5.035477e-007,2.835325e-006
3.855600e+001,-5.035477e-007,2.832066e-006
3.855647e+001,1.174945e-006,2.832066e-006
3.855693e+001,3.524834e-006,2.830955e-006
3.855740e+001,1.678492e-006,2.832038e-006
3.855786e+001,-8.392462e-007,2.829620e-006
3.855833e+001,5.035477e-007,2.828730e-006
3.855879e+001,2.517739e-006,2.828730e-006
3.855926e+001,3.189136e-006,2.830482e-006
3.855972e+001,3.524834e-006,2.833817e-006
3.856019e+001,4.867628e-006,2.837813e-006
3.856066e+001,6.210422e-006,2.845124e-006
3.856112e+001,6.546120e-006,2.855919e-006
3.856159e+001,5.706874e-006,2.868749e-006
3.856205e+001,2.517739e-006,2.877250e-006
3.856252e+001,-1.174945e-006,2.870532e-006
3.856298e+001,-3.356985e-006,2.854817e-006
3.856345e+001,-2.853437e-006,2.849657e-006
3.856391e+001,-1.678492e-007,2.851865e-006
3.856438e+001,1.846342e-006,2.851645e-006
3.856484e+001,-1.678492e-007,2.852307e-006
3.856531e+001,-1.846342e-006,2.848994e-006
3.856578e+001,-1.678492e-006,2.848994e-006
3.856624e+001,-1.510643e-006,2.849906e-006
3.856671e+001,-1.510643e-006,2.850200e-006
3.856717e+001,5.035477e-007,2.850025e-006
3.856764e+001,2.517739e-006,2.850025e-006
3.856810e+001,3.524834e-006,2.850025e-006
3.856857e+001,3.189136e-006,2.851102e-006
3.856903e+001,3.189136e-006,2.852353e-006
3.856950e+001,3.189136e-006,2.851222e-006
3.856997e+001,3.189136e-006,2.848792e-006
3.857043e+001,2.182040e-006,2.849455e-006
3.857090e+001,1.510643e-006,2.851001e-006
3.857136e+001,8.392462e-007,2.851001e-006
3.857183e+001,5.035477e-007,2.850486e-006
3.857229e+001,1.174945e-006,2.849823e-006
3.857276e+001,2.182040e-006,2.849528e-006
3.857322e+001,2.182040e-006,2.849528e-006
3.857369e+001,1.174945e-006,2.848423e-006
3.857416e+001,5.035477e-007,2.844811e-006
3.857462e+001,8.392462e-007,2.843778e-006
3.857509e+001,1.174945e-006,2.843557e-006
3.857555e+001,2.517739e-006,2.842892e-006
3.857602e+001,3.524834e-006,2.844885e-006
3.857648e+001,2.182040e-006,2.848202e-006
3.857695e+001,8.392462e-007,2.849013e-006
3.857741e+001,1.174945e-006,2.849013e-006
3.857788e+001,4.196231e-006,2.849234e-006
3.857834e+001,6.210422e-006,2.854238e-006
3.857881e+001,4.867628e-006,2.865877e-006
3.857928e+001,3.189136e-006,2.871510e-006
3.857974e+001,3.860533e-006,2.872752e-006
3.858021e+001,4.531929e-006,2.877542e-006
3.858067e+001,3.189136e-006,2.882133e-006
3.858114e+001,4.196231e-006,2.885271e-006
3.858160e+001,4.196231e-006,2.888324e-006
3.858207e+001,1.846342e-006,2.890721e-006
3.858253e+001,5.035477e-007,2.890285e-006
3.858300e+001,-1.678492e-007,2.889269e-006
3.858347e+001,-1.846342e-006,2.886653e-006
3.858393e+001,-3.524834e-006,2.881122e-006
3.858440e+001,-2.853437e-006,2.876384e-006
3.858486e+001,-1.846342e-006,2.871345e-006
3.858533e+001,-1.007095e-006,2.863661e-006
3.858579e+001,-3.356985e-007,2.855175e-006
3.858626e+001,8.392462e-007,2.848506e-006
3.858672e+001,1.174945e-006,2.845410e-006
3.858719e+001,2.182040e-006,2.844746e-006
3.858766e+001,2.182040e-006,2.841425e-006
3.858812e+001,2.517739e-006,2.832298e-006
3.858859e+001,1.510643e-006,2.828591e-006
3.858905e+001,5.035477e-007,2.828888e-006
3.858952e+001,-8.392462e-007,2.828888e-006
