X [s],L DELTOID MEDIUS: EMG 8 [V],L DELTOID MEDIUS: EMG 8->filter (FilterSlidingRMS21) [V]
1.595700e+001,-5.035477e-007,5.207679e-005
1.595779e+001,-1.018845e-004,5.206397e-005
1.595859e+001,-1.485466e-004,5.238024e-005
1.595938e+001,-1.263905e-004,5.304041e-005
1.596018e+001,-8.207828e-005,5.350389e-005
1.596097e+001,-1.326009e-005,5.369218e-005
1.596176e+001,2.668803e-005,5.369487e-005
1.596256e+001,4.548714e-005,5.371597e-005
1.596335e+001,5.790799e-005,5.377717e-005
1.596415e+001,6.428626e-005,5.387623e-005
1.596494e+001,7.838559e-005,5.399655e-005
1.596574e+001,5.824369e-005,5.417456e-005
1.596653e+001,5.874723e-006,5.427389e-005
1.596732e+001,-1.057450e-005,5.427377e-005
1.596812e+001,-1.728847e-005,5.427691e-005
1.596891e+001,-4.380865e-005,5.427725e-005
1.596971e+001,-7.267872e-005,5.428554e-005
1.597050e+001,-7.804990e-005,5.434881e-005
1.597129e+001,-4.531930e-005,5.432009e-005
1.597209e+001,-1.258869e-005,5.417280e-005
1.597288e+001,-1.628138e-005,5.407651e-005
1.597368e+001,-9.114214e-005,5.404156e-005
1.597447e+001,-1.205158e-004,5.428424e-005
1.597526e+001,-8.744946e-005,5.468351e-005
1.597606e+001,5.706874e-006,5.485905e-005
1.597685e+001,6.478981e-005,5.482077e-005
1.597765e+001,1.091020e-005,5.489897e-005
1.597844e+001,-4.917983e-005,5.488071e-005
1.597924e+001,-8.627451e-005,5.493438e-005
1.598003e+001,-6.865034e-005,5.513489e-005
1.598082e+001,-4.313725e-005,5.526010e-005
1.598162e+001,-2.383459e-005,5.531158e-005
1.598241e+001,1.829557e-005,5.532787e-005
1.598321e+001,4.917983e-005,5.533448e-005
1.598400e+001,2.534523e-005,5.540353e-005
1.598479e+001,-2.903792e-005,5.542100e-005
1.598559e+001,-3.306630e-005,5.543337e-005
1.598638e+001,8.392462e-007,5.543709e-005
1.598718e+001,3.340200e-005,5.542009e-005
1.598797e+001,3.474479e-005,5.543116e-005
1.598876e+001,3.189136e-005,5.543570e-005
1.598956e+001,3.944457e-005,5.542819e-005
1.599035e+001,2.198825e-005,5.546647e-005
1.599115e+001,-1.258869e-005,5.547976e-005
1.599194e+001,-3.004501e-005,5.548372e-005
1.599274e+001,-3.340200e-005,5.550531e-005
1.599353e+001,-2.970932e-005,5.552548e-005
1.599432e+001,-2.098116e-005,5.547161e-005
1.599512e+001,-1.493858e-005,5.526434e-005
1.599591e+001,-1.762417e-005,5.512944e-005
1.599671e+001,-2.198825e-005,5.509423e-005
1.599750e+001,-2.165255e-005,5.509201e-005
1.599829e+001,-2.232395e-005,5.506999e-005
1.599909e+001,-2.249180e-005,5.500958e-005
1.599988e+001,-2.232395e-005,5.494428e-005
1.600068e+001,-2.232395e-005,5.492168e-005
1.600147e+001,-2.299535e-005,5.493599e-005
1.600226e+001,-2.769513e-005,5.493508e-005
1.600306e+001,-3.038071e-005,5.492752e-005
1.600385e+001,-2.870222e-005,5.493311e-005
1.600465e+001,-2.735943e-005,5.493934e-005
1.600544e+001,-2.870222e-005,5.495335e-005
1.600624e+001,-2.786297e-005,5.497541e-005
1.600703e+001,-2.601663e-005,5.499084e-005
1.600782e+001,-3.407340e-005,5.500144e-005
1.600862e+001,-3.038071e-005,5.503058e-005
1.600941e+001,-3.776608e-005,5.505516e-005
1.601021e+001,-3.642328e-005,5.509436e-005
1.601100e+001,-2.870222e-005,5.510889e-005
1.601179e+001,-1.913481e-005,5.510484e-005
1.601259e+001,-4.867628e-006,5.509189e-005
1.601338e+001,2.299535e-005,5.507146e-005
1.601418e+001,3.205920e-005,5.506237e-005
1.601497e+001,2.232395e-005,5.506174e-005
1.601576e+001,1.258869e-005,5.501541e-005
1.601656e+001,-2.030976e-005,5.489392e-005
1.601735e+001,-4.313725e-005,5.468194e-005
1.601815e+001,-3.474479e-005,5.446633e-005
1.601894e+001,-1.057450e-005,5.434129e-005
1.601974e+001,-8.392462e-007,5.424793e-005
1.602053e+001,-7.553216e-006,5.422432e-005
1.602132e+001,-1.124590e-005,5.420401e-005
1.602212e+001,8.224612e-006,5.418238e-005
1.602291e+001,2.467384e-005,5.417689e-005
1.602371e+001,1.359579e-005,5.413077e-005
1.602450e+001,-1.510643e-006,5.387664e-005
1.602529e+001,-1.829557e-005,5.348800e-005
1.602609e+001,-2.702373e-005,5.340378e-005
1.602688e+001,-1.460288e-005,5.342510e-005
1.602768e+001,-3.021286e-006,5.342035e-005
1.602847e+001,-2.030976e-005,5.337733e-005
1.602926e+001,-2.232395e-005,5.334321e-005
1.603006e+001,-4.196231e-006,5.333891e-005
1.603085e+001,1.124590e-005,5.329834e-005
1.603165e+001,2.853437e-005,5.326320e-005
1.603244e+001,1.527428e-005,5.327961e-005
1.603324e+001,-3.273060e-005,5.328606e-005
1.603403e+001,-9.449913e-005,5.331552e-005
1.603482e+001,-1.176623e-004,5.357303e-005
1.603562e+001,-1.149767e-004,5.398244e-005
1.603641e+001,-5.790799e-005,5.437095e-005
1.603721e+001,3.189136e-005,5.445779e-005
1.603800e+001,3.994812e-005,5.444395e-005
1.603879e+001,-1.829557e-005,5.442876e-005
1.603959e+001,-4.615854e-005,5.438196e-005
1.604038e+001,-5.253681e-005,5.440477e-005
1.604118e+001,-6.260777e-005,5.446622e-005
1.604197e+001,-4.884413e-005,5.456526e-005
1.604276e+001,-3.524834e-005,5.461536e-005
1.604356e+001,-5.253681e-005,5.462193e-005
1.604435e+001,1.191730e-005,5.464472e-005
1.604515e+001,1.032273e-004,5.461367e-005
1.604594e+001,1.834592e-004,5.492152e-005
1.604674e+001,1.811093e-004,5.585704e-005
1.604753e+001,1.166552e-004,5.672890e-005
1.604832e+001,6.193637e-005,5.710045e-005
1.604912e+001,9.903105e-006,5.720243e-005
1.604991e+001,-3.273060e-005,5.716257e-005
1.605071e+001,-4.599069e-005,5.706613e-005
1.605150e+001,-6.193637e-005,5.698175e-005
1.605229e+001,-8.476387e-005,5.700681e-005
1.605309e+001,-8.073549e-005,5.718313e-005
1.605388e+001,-5.958648e-005,5.734280e-005
1.605468e+001,-1.258869e-005,5.734056e-005
1.605547e+001,2.232395e-005,5.726728e-005
1.605626e+001,-1.527428e-005,5.727465e-005
1.605706e+001,-5.723659e-005,5.725196e-005
1.605785e+001,-6.395056e-005,5.729049e-005
1.605865e+001,-6.797894e-005,5.734915e-005
1.605944e+001,-7.200732e-005,5.744577e-005
1.606024e+001,-9.047074e-005,5.758470e-005
1.606103e+001,-8.912795e-005,5.779996e-005
1.606182e+001,-1.762417e-005,5.799077e-005
1.606262e+001,5.220111e-005,5.799773e-005
1.606341e+001,5.069047e-005,5.807144e-005
1.606421e+001,1.124590e-005,5.810814e-005
1.606500e+001,7.888914e-006,5.794874e-005
1.606579e+001,9.718471e-005,5.776198e-005
1.606659e+001,8.845655e-005,5.795626e-005
1.606738e+001,-4.682994e-005,5.813384e-005
1.606818e+001,-1.324331e-004,5.814530e-005
1.606897e+001,-1.579461e-004,5.858625e-005
1.606976e+001,-1.263905e-004,5.924079e-005
1.607056e+001,-4.045167e-005,5.961257e-005
1.607135e+001,5.874723e-006,5.961542e-005
1.607215e+001,1.174945e-006,5.926427e-005
1.607294e+001,1.426719e-005,5.925934e-005
1.607374e+001,1.829557e-005,5.916825e-005
1.607453e+001,8.392462e-007,5.912400e-005
1.607532e+001,-1.040665e-005,5.912205e-005
1.607612e+001,8.560311e-006,5.894250e-005
1.607691e+001,4.867628e-006,5.815510e-005
1.607771e+001,-1.678492e-006,5.788201e-005
1.607850e+001,7.888914e-006,5.788007e-005
1.607929e+001,1.728847e-005,5.787787e-005
1.608009e+001,2.383459e-005,5.788609e-005
1.608088e+001,1.376364e-005,5.790028e-005
1.608168e+001,-8.392462e-007,5.787781e-005
1.608247e+001,-1.091020e-005,5.771855e-005
1.608326e+001,-1.997406e-005,5.745888e-005
1.608406e+001,-4.112306e-005,5.724439e-005
1.608485e+001,-5.387960e-005,5.715769e-005
1.608565e+001,-5.119402e-005,5.720808e-005
1.608644e+001,-4.515145e-005,5.728092e-005
1.608724e+001,-3.843748e-005,5.733750e-005
1.608803e+001,-1.896696e-005,5.736707e-005
1.608882e+001,2.517739e-006,5.731875e-005
1.608962e+001,1.829557e-005,5.715950e-005
1.609041e+001,4.045167e-005,5.705360e-005
1.609121e+001,5.555810e-005,5.706875e-005
1.609200e+001,1.997406e-005,5.715415e-005
1.609279e+001,-2.500954e-005,5.716085e-005
1.609359e+001,-4.917983e-005,5.717742e-005
1.609438e+001,-5.152972e-005,5.720327e-005
1.609518e+001,-3.776608e-005,5.717154e-005
1.609597e+001,-1.930266e-005,5.714572e-005
1.609676e+001,-1.007095e-005,5.682761e-005
1.609756e+001,-1.795987e-005,5.658501e-005
1.609835e+001,-2.635233e-005,5.602793e-005
1.609915e+001,-1.829557e-005,5.578239e-005
1.609994e+001,-6.210422e-006,5.578933e-005
1.610074e+001,1.057450e-005,5.572780e-005
1.610153e+001,1.527428e-005,5.545672e-005
1.610232e+001,2.668803e-005,5.509365e-005
1.610312e+001,3.709468e-005,5.496839e-005
1.610391e+001,1.191730e-005,5.500800e-005
1.610471e+001,-1.695277e-005,5.500927e-005
1.610550e+001,-2.400244e-005,5.482704e-005
1.610629e+001,-3.407340e-005,5.479055e-005
1.610709e+001,-6.999313e-005,5.458248e-005
1.610788e+001,-8.274968e-005,5.402843e-005
1.610868e+001,-7.335011e-005,5.382648e-005
1.610947e+001,-3.340200e-005,5.383510e-005
1.611026e+001,4.531929e-006,5.374192e-005
1.611106e+001,1.577783e-005,5.358507e-005
1.611185e+001,1.359579e-005,5.351757e-005
1.611265e+001,-5.539025e-006,5.352054e-005
1.611344e+001,-1.527428e-005,5.336840e-005
1.611424e+001,5.035477e-007,5.320184e-005
1.611503e+001,6.546120e-006,5.308629e-005
1.611582e+001,-5.035477e-007,5.306285e-005
1.611662e+001,-1.091020e-005,5.281667e-005
1.611741e+001,-1.628138e-005,5.148694e-005
1.611821e+001,-2.098116e-005,5.117314e-005
1.611900e+001,-2.232395e-005,5.080479e-005
1.611979e+001,-2.769513e-005,4.993881e-005
1.612059e+001,-4.313725e-005,4.890672e-005
1.612138e+001,-4.850843e-005,4.781052e-005
1.612218e+001,-4.716563e-005,4.726403e-005
1.612297e+001,-4.682994e-005,4.716091e-005
1.612376e+001,-4.246586e-005,4.721957e-005
1.612456e+001,-3.675899e-005,4.724499e-005
1.612535e+001,-2.265965e-005,4.717680e-005
1.612615e+001,-3.189136e-006,4.714382e-005
1.612694e+001,-8.392462e-007,4.708321e-005
1.612774e+001,-1.846342e-006,4.686958e-005
1.612853e+001,-4.196231e-006,4.655657e-005
1.612932e+001,1.091020e-005,4.653280e-005
1.613012e+001,3.407340e-005,4.651547e-005
1.613091e+001,1.527428e-005,4.614247e-005
1.613171e+001,-6.193637e-005,4.558409e-005
1.613250e+001,-1.334401e-004,4.547487e-005
1.613329e+001,-2.150149e-004,4.606569e-005
1.613409e+001,-2.257572e-004,4.763687e-005
1.613488e+001,-1.895018e-004,4.928923e-005
1.613568e+001,-1.252155e-004,5.041983e-005
1.613647e+001,3.675899e-005,5.091125e-005
1.613726e+001,1.982300e-004,5.095350e-005
1.613806e+001,2.925612e-004,5.214586e-005
1.613885e+001,2.791333e-004,5.457289e-005
1.613965e+001,2.146792e-004,5.656144e-005
1.614044e+001,1.582818e-004,5.769877e-005
1.614124e+001,8.409247e-005,5.834145e-005
1.614203e+001,-1.141375e-005,5.850254e-005
1.614282e+001,-9.718471e-005,5.846656e-005
1.614362e+001,-9.114214e-005,5.868455e-005
1.614441e+001,-4.196231e-005,5.888565e-005
1.614521e+001,-2.064546e-005,5.892694e-005
1.614600e+001,-2.198825e-005,5.893820e-005
1.614679e+001,3.071641e-005,5.894805e-005
1.614759e+001,7.150377e-005,5.896311e-005
1.614838e+001,-1.527428e-005,5.907883e-005
1.614918e+001,-7.066453e-005,5.906132e-005
1.614997e+001,-2.601663e-005,5.918470e-005
1.615076e+001,-1.023880e-005,5.919971e-005
1.615156e+001,-3.776608e-005,5.920206e-005
1.615235e+001,-7.670710e-005,5.923828e-005
1.615315e+001,-8.677805e-005,5.939596e-005
1.615394e+001,-6.865034e-005,5.959636e-005
1.615474e+001,-4.783703e-005,5.972133e-005
1.615553e+001,-3.172351e-005,5.978230e-005
1.615632e+001,-2.064546e-005,5.980838e-005
1.615712e+001,-2.500954e-005,5.981480e-005
1.615791e+001,-2.568093e-005,5.982866e-005
1.615871e+001,-4.850843e-005,5.984222e-005
1.615950e+001,-8.140688e-005,5.990270e-005
1.616029e+001,-8.543526e-005,6.007848e-005
1.616109e+001,-6.294347e-005,6.027161e-005
1.616188e+001,-3.508049e-005,6.037517e-005
1.616268e+001,-4.179446e-005,6.040538e-005
1.616347e+001,-4.884413e-005,6.044653e-005
1.616426e+001,-2.702373e-005,6.050540e-005
1.616506e+001,-2.500954e-005,6.052067e-005
1.616585e+001,-4.615854e-005,6.053437e-005
1.616665e+001,-3.038071e-005,6.058686e-005
1.616744e+001,2.735943e-005,6.060717e-005
1.616824e+001,5.253681e-005,6.062426e-005
1.616903e+001,4.917983e-005,6.069299e-005
1.616982e+001,3.256275e-005,6.075289e-005
1.617062e+001,7.888914e-006,6.077784e-005
1.617141e+001,1.460288e-005,6.077554e-005
1.617221e+001,3.071641e-005,6.077856e-005
1.617300e+001,1.393149e-005,6.080070e-005
1.617379e+001,-1.292439e-005,6.080020e-005
1.617459e+001,-2.450599e-005,6.080042e-005
1.617538e+001,-1.628138e-005,6.081284e-005
1.617618e+001,-5.874723e-006,6.081469e-005
1.617697e+001,-1.258869e-005,6.080807e-005
1.617776e+001,-1.023880e-005,6.080689e-005
1.617856e+001,3.356985e-007,6.080748e-005
1.617935e+001,-2.517739e-006,6.080334e-005
1.618015e+001,-5.203327e-006,6.079457e-005
1.618094e+001,-2.853437e-006,6.078635e-005
1.618174e+001,-1.829557e-005,6.077843e-005
1.618253e+001,-3.138781e-005,6.078025e-005
1.618332e+001,-3.105211e-005,6.079729e-005
1.618412e+001,-2.400244e-005,6.081670e-005
1.618491e+001,-1.258869e-005,6.082939e-005
1.618571e+001,-6.210422e-006,6.083315e-005
1.618650e+001,-1.510643e-006,6.083208e-005
1.618729e+001,-8.224612e-006,6.083214e-005
1.618809e+001,-8.560311e-006,6.083390e-005
1.618888e+001,-4.867628e-006,6.083445e-005
1.618968e+001,-1.359579e-005,6.083344e-005
1.619047e+001,-2.836652e-005,6.083379e-005
1.619126e+001,-2.903792e-005,6.080839e-005
1.619206e+001,-2.870222e-005,6.074057e-005
1.619285e+001,-3.105211e-005,6.067625e-005
1.619365e+001,-3.508049e-005,6.067344e-005
1.619444e+001,-3.675899e-005,6.067819e-005
1.619524e+001,-3.843748e-005,6.058254e-005
1.619603e+001,-2.735943e-005,6.047065e-005
1.619682e+001,-2.030976e-005,6.038929e-005
1.619762e+001,-3.910887e-005,6.025554e-005
1.619841e+001,-7.284657e-005,6.020316e-005
1.619921e+001,-6.764325e-005,6.034323e-005
1.620000e+001,-5.253681e-005,6.042561e-005
1.620079e+001,-3.172351e-005,6.045006e-005
1.620159e+001,-4.397650e-005,6.039816e-005
1.620238e+001,-7.687495e-005,6.036579e-005
1.620318e+001,-1.225299e-005,6.044788e-005
1.620397e+001,1.042344e-004,6.030864e-005
1.620476e+001,1.507286e-004,6.045969e-005
1.620556e+001,1.351186e-004,6.100733e-005
1.620635e+001,1.136339e-004,6.142599e-005
1.620715e+001,7.939269e-005,6.175982e-005
1.620794e+001,2.652018e-005,6.165460e-005
1.620874e+001,-5.539025e-006,6.110038e-005
1.620953e+001,-1.795987e-005,6.068344e-005
1.621032e+001,5.203327e-006,6.051489e-005
1.621112e+001,-1.359579e-005,6.051097e-005
1.621191e+001,-5.824369e-005,6.049709e-005
1.621271e+001,-4.347295e-005,6.053191e-005
1.621350e+001,-2.853437e-006,6.049340e-005
1.621429e+001,-2.299535e-005,6.038473e-005
1.621509e+001,-6.327916e-005,6.023647e-005
1.621588e+001,-1.002060e-004,6.025264e-005
1.621668e+001,-9.684901e-005,6.051652e-005
1.621747e+001,-1.064164e-004,6.075990e-005
1.621826e+001,-1.680171e-004,6.104817e-005
1.621906e+001,-1.438468e-004,6.173062e-005
1.621985e+001,-7.737850e-005,6.212685e-005
1.622065e+001,3.591974e-005,6.212417e-005
1.622144e+001,1.082628e-004,6.210460e-005
1.622224e+001,1.226978e-004,6.240035e-005
1.622303e+001,1.065843e-004,6.277663e-005
1.622382e+001,7.771420e-005,6.285403e-005
1.622462e+001,3.944457e-005,6.263870e-005
1.622541e+001,1.628138e-005,6.248366e-005
1.622621e+001,-1.158160e-005,6.248958e-005
1.622700e+001,-2.601663e-005,6.238595e-005
1.622779e+001,-3.105211e-005,6.240018e-005
1.622859e+001,-3.776608e-005,6.236306e-005
1.622938e+001,-4.313725e-005,6.220923e-005
1.623018e+001,-5.085832e-005,6.213619e-005
1.623097e+001,-4.615854e-005,6.215479e-005
1.623176e+001,-3.440909e-005,6.219481e-005
1.623256e+001,-3.205920e-005,6.221655e-005
1.623335e+001,-2.249180e-005,6.218094e-005
1.623415e+001,-2.131685e-005,6.217744e-005
1.623494e+001,-2.836652e-005,6.216748e-005
1.623574e+001,-2.467384e-005,6.216008e-005
1.623653e+001,-1.577783e-005,6.217566e-005
1.623732e+001,-2.182040e-006,6.215346e-005
1.623812e+001,4.867628e-006,6.212264e-005
1.623891e+001,-1.158160e-005,6.209718e-005
1.623971e+001,-2.400244e-005,6.206071e-005
1.624050e+001,-2.366674e-005,6.206308e-005
1.624129e+001,-8.224612e-006,6.207338e-005
1.624209e+001,-1.426719e-005,6.205196e-005
1.624288e+001,-2.635233e-005,6.202855e-005
1.624368e+001,-2.098116e-005,6.202372e-005
1.624447e+001,-1.829557e-005,6.202372e-005
1.624526e+001,-2.098116e-005,6.202659e-005
1.624606e+001,-3.776608e-005,6.202991e-005
1.624685e+001,-4.179446e-005,6.205411e-005
1.624765e+001,-3.575189e-005,6.208690e-005
1.624844e+001,-3.306630e-005,6.210689e-005
1.624924e+001,-4.179446e-005,6.212195e-005
1.625003e+001,-4.213016e-005,6.215395e-005
1.625082e+001,-1.225299e-005,6.218664e-005
1.625162e+001,1.057450e-005,6.217695e-005
1.625241e+001,3.440909e-005,6.216016e-005
1.625321e+001,3.004501e-005,6.216685e-005
1.625400e+001,-1.426719e-005,6.216887e-005
1.625479e+001,-3.642328e-005,6.215491e-005
1.625559e+001,-5.925078e-005,6.216779e-005
1.625638e+001,-1.079271e-004,6.223779e-005
1.625718e+001,-8.509956e-005,6.251786e-005
1.625797e+001,-2.182040e-006,6.267255e-005
1.625876e+001,2.870222e-005,6.264922e-005
1.625956e+001,7.888914e-006,6.263390e-005
1.626035e+001,-5.874723e-006,6.260175e-005
1.626115e+001,3.776608e-005,6.258167e-005
1.626194e+001,8.979935e-005,6.260864e-005
1.626274e+001,9.835965e-005,6.281280e-005
1.626353e+001,5.287251e-005,6.304423e-005
1.626432e+001,3.524834e-006,6.308886e-005
1.626512e+001,-1.057450e-005,6.307659e-005
1.626591e+001,-1.426719e-005,6.307541e-005
1.626671e+001,2.182040e-006,6.307015e-005
1.626750e+001,2.131685e-005,6.302327e-005
1.626829e+001,1.376364e-005,6.300424e-005
1.626909e+001,9.903105e-006,6.300621e-005
1.626988e+001,-4.196231e-006,6.300867e-005
1.627068e+001,-3.306630e-005,6.300767e-005
1.627147e+001,-4.817273e-005,6.303210e-005
1.627226e+001,-4.213016e-005,6.308899e-005
1.627306e+001,-5.320821e-005,6.311842e-005
1.627385e+001,-6.932174e-005,6.318514e-005
1.627465e+001,-6.126497e-005,6.330607e-005
1.627544e+001,-5.387960e-005,6.339201e-005
1.627624e+001,-5.656519e-005,6.344656e-005
1.627703e+001,-5.320821e-005,6.352147e-005
1.627782e+001,-2.702373e-005,6.359217e-005
1.627862e+001,4.531929e-006,6.360013e-005
1.627941e+001,1.661708e-005,6.358816e-005
1.628021e+001,1.174945e-006,6.359463e-005
1.628100e+001,-2.232395e-005,6.359150e-005
1.628179e+001,-2.836652e-005,6.358359e-005
1.628259e+001,-1.779202e-005,6.359790e-005
1.628338e+001,-1.678492e-007,6.357900e-005
1.628418e+001,1.997406e-005,6.335495e-005
1.628497e+001,4.011597e-005,6.301611e-005
1.628576e+001,1.896696e-005,6.272204e-005
1.628656e+001,-2.500954e-005,6.264599e-005
1.628735e+001,-4.078737e-005,6.263603e-005
1.628815e+001,-2.970932e-005,6.263776e-005
1.628894e+001,-3.205920e-005,6.265168e-005
1.628974e+001,-3.709468e-005,6.262365e-005
1.629053e+001,-1.846342e-005,6.258845e-005
1.629132e+001,9.903105e-006,6.249733e-005
1.629212e+001,1.258869e-005,6.243902e-005
1.629291e+001,-9.567407e-006,6.241137e-005
1.629371e+001,-3.004501e-005,6.234324e-005
1.629450e+001,-1.795987e-005,6.236267e-005
1.629529e+001,-1.426719e-005,6.209825e-005
1.629609e+001,-2.433814e-005,6.123441e-005
1.629688e+001,-5.790799e-005,6.039105e-005
1.629768e+001,-5.555810e-005,6.012004e-005
1.629847e+001,-2.333104e-005,6.010019e-005
1.629926e+001,1.628138e-005,6.011201e-005
1.630006e+001,3.558404e-005,6.009065e-005
1.630085e+001,1.191730e-005,6.006815e-005
1.630165e+001,-2.601663e-005,5.997014e-005
1.630244e+001,-4.196231e-005,5.979709e-005
1.630324e+001,-4.850843e-005,5.967027e-005
1.630403e+001,-5.958648e-005,5.963830e-005
1.630482e+001,-6.562905e-005,5.972881e-005
1.630562e+001,-6.898604e-005,5.983026e-005
1.630641e+001,-5.387960e-005,5.995059e-005
1.630721e+001,-3.810178e-005,5.994068e-005
1.630800e+001,-1.292439e-005,5.987057e-005
1.630879e+001,1.863127e-005,5.975199e-005
1.630959e+001,3.944457e-005,5.962292e-005
1.631038e+001,7.905699e-005,5.944561e-005
1.631118e+001,9.517052e-005,5.940022e-005
1.631197e+001,5.622950e-005,5.963424e-005
1.631276e+001,2.467384e-005,5.964590e-005
1.631356e+001,6.546120e-006,5.959353e-005
1.631435e+001,-2.769513e-005,5.959130e-005
1.631515e+001,-2.903792e-005,5.961012e-005
1.631594e+001,-8.392462e-006,5.937990e-005
1.631674e+001,-2.198825e-005,5.917160e-005
1.631753e+001,-3.038071e-005,5.912558e-005
1.631832e+001,-1.560998e-005,5.867639e-005
1.631912e+001,-1.510643e-006,5.800212e-005
1.631991e+001,-1.023880e-005,5.756195e-005
1.632071e+001,-5.539025e-006,5.751957e-005
1.632150e+001,-3.105211e-005,5.751946e-005
1.632229e+001,-6.865034e-005,5.754611e-005
1.632309e+001,-6.932174e-005,5.767075e-005
1.632388e+001,-5.253681e-005,5.779406e-005
1.632468e+001,-4.112306e-005,5.787004e-005
1.632547e+001,-1.493858e-005,5.791357e-005
1.632626e+001,4.548714e-005,5.791770e-005
1.632706e+001,7.737850e-005,5.797390e-005
1.632785e+001,3.474479e-005,5.813805e-005
1.632865e+001,-2.786297e-005,5.816940e-005
1.632944e+001,-6.193637e-005,5.818246e-005
1.633024e+001,-4.985122e-005,5.827184e-005
1.633103e+001,7.888914e-006,5.833454e-005
1.633182e+001,9.919890e-005,5.833622e-005
1.633262e+001,8.358892e-005,5.860097e-005
1.633341e+001,-2.366674e-005,5.877972e-005
1.633421e+001,-9.852750e-005,5.874907e-005
1.633500e+001,-1.621424e-004,5.893322e-005
1.633579e+001,-1.634852e-004,5.956932e-005
1.633659e+001,-9.080644e-005,6.022567e-005
1.633738e+001,1.326009e-005,6.040436e-005
1.633818e+001,7.536431e-005,6.039951e-005
1.633897e+001,5.354391e-005,6.054890e-005
1.633976e+001,3.004501e-005,6.061545e-005
1.634056e+001,3.205920e-005,6.059618e-005
1.634135e+001,-1.057450e-005,6.054205e-005
1.634215e+001,-3.978027e-005,6.053450e-005
1.634294e+001,-1.158160e-005,6.055967e-005
1.634374e+001,1.057450e-005,6.049957e-005
1.634453e+001,2.165255e-005,6.043259e-005
1.634532e+001,7.888914e-006,6.040735e-005
1.634612e+001,-1.359579e-005,6.039917e-005
1.634691e+001,-1.493858e-005,6.040137e-005
1.634771e+001,-6.210422e-006,6.039875e-005
1.634850e+001,-1.712062e-005,6.038146e-005
1.634929e+001,-3.121996e-005,6.038036e-005
1.635009e+001,-3.340200e-005,6.040504e-005
1.635088e+001,-2.920577e-005,6.043150e-005
1.635168e+001,-2.568093e-005,6.044782e-005
1.635247e+001,-2.635233e-005,6.044644e-005
1.635326e+001,-3.239490e-005,6.042848e-005
1.635406e+001,-3.407340e-005,6.045238e-005
1.635485e+001,-3.138781e-005,6.047539e-005
1.635565e+001,-3.138781e-005,6.048616e-005
1.635644e+001,-3.105211e-005,6.048153e-005
1.635724e+001,-2.702373e-005,6.037785e-005
1.635803e+001,-2.803082e-005,6.021630e-005
1.635882e+001,-2.702373e-005,6.009468e-005
1.635962e+001,-2.198825e-005,6.008447e-005
1.636041e+001,-1.896696e-005,6.009674e-005
1.636121e+001,-1.661708e-005,6.009967e-005
1.636200e+001,-1.359579e-005,6.010209e-005
1.636279e+001,-1.023880e-005,6.010618e-005
1.636359e+001,-2.182040e-006,6.010277e-005
1.636438e+001,-1.678492e-007,6.010289e-005
1.636518e+001,-3.524834e-006,6.010176e-005
1.636597e+001,3.860533e-006,6.010208e-005
1.636676e+001,7.888914e-006,6.009932e-005
1.636756e+001,-2.182040e-006,6.009395e-005
1.636835e+001,-9.903105e-006,6.008241e-005
1.636915e+001,-1.359579e-005,6.007180e-005
1.636994e+001,-2.601663e-005,6.005636e-005
1.637074e+001,-4.179446e-005,6.002496e-005
1.637153e+001,-3.306630e-005,6.000888e-005
1.637232e+001,-1.812772e-005,5.997885e-005
1.637312e+001,-1.795987e-005,5.992933e-005
1.637391e+001,-2.098116e-005,5.988998e-005
1.637471e+001,-1.225299e-005,5.986575e-005
1.637550e+001,1.174945e-006,5.985608e-005
1.637629e+001,-1.678492e-006,5.985585e-005
1.637709e+001,-8.392462e-007,5.985591e-005
1.637788e+001,4.196231e-006,5.985584e-005
1.637868e+001,-5.035477e-006,5.985584e-005
1.637947e+001,-1.258869e-005,5.985334e-005
1.638026e+001,-1.393149e-005,5.982667e-005
1.638106e+001,-1.560998e-005,5.982562e-005
1.638185e+001,-2.098116e-005,5.972993e-005
1.638265e+001,-1.225299e-005,5.926516e-005
1.638344e+001,8.560311e-006,5.801381e-005
1.638424e+001,-1.426719e-005,5.659967e-005
1.638503e+001,-6.025788e-005,5.558602e-005
1.638582e+001,-5.522240e-005,5.523981e-005
1.638662e+001,-2.635233e-005,5.528874e-005
1.638741e+001,-4.448005e-005,5.416560e-005
1.638821e+001,-5.958648e-005,5.164908e-005
1.638900e+001,-2.165255e-005,4.930311e-005
1.638979e+001,2.803082e-005,4.780706e-005
1.639059e+001,5.589380e-005,4.699181e-005
1.639138e+001,6.428626e-005,4.685786e-005
1.639218e+001,5.186542e-005,4.699368e-005
1.639297e+001,1.728847e-005,4.676423e-005
1.639376e+001,1.124590e-005,4.649075e-005
1.639456e+001,1.795987e-005,4.643474e-005
1.639535e+001,3.709468e-005,4.643119e-005
1.639615e+001,4.045167e-005,4.646178e-005
1.639694e+001,3.608759e-005,4.648553e-005
1.639774e+001,4.213016e-005,4.635482e-005
1.639853e+001,6.210422e-006,4.640774e-005
1.639932e+001,-4.246586e-005,4.623742e-005
1.640012e+001,-7.435722e-005,4.627619e-005
1.640091e+001,-9.080644e-005,4.646246e-005
1.640171e+001,-9.349202e-005,4.669560e-005
1.640250e+001,-8.426032e-005,4.679291e-005
1.640329e+001,-8.174258e-005,4.677826e-005
1.640409e+001,-7.536431e-005,4.684523e-005
